pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,paper_type,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,classify_llm_model,oa_work_id_r,oa_work_id_o,study_r,doi_o,title_o,study_o,year_o,authors_o,ref_o,bibtex_ref_o,bibtex_ref_r,link_method,link_evidence,link_confidence,link_llm_model,screen_categories,doi_o_verification,pdf_source,pdf_url,pdf_name,parse_method,outcome,outcome_phrase,outcome_confidence,out_quote_source,outcome_reasoning,outcome_computation,outcome_computational_quote,out_quote_computational_source,outcome_robustness,outcome_robustness_quote,out_quote_robust_source,outcome_llm_model,type,original_rank,n_originals,study_status,study_status_reasoning,study_status_model,osf_type
fb39c6858e2bab37177ca9f8b0de8754,,Carlson (2020) Replication Study,,2024,Anna O'Donoghue,OSF Preprints (OSF Preprints),https://osf.io/vsuje,https://openalex.org/W7112000624,openalex_snapshot,O'Donoghue · 2024 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Replication Study,high,single_original,low,,W7112000624,,,,,,,,,,"@article{AnnaODonoghue_2024, title={Carlson (2020) Replication Study}, author={Anna O'Donoghue}, journal={OSF Preprints (OSF Preprints)}, year={2024}, url={https://osf.io/vsuje}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication study and does not identify a plan document such as a protocol, pre-registration, or analysis plan.",gpt-5.6-luna,project_or_registration
424da2f04085fa37dd6f38287f2ca567,,Chapter 3 (Phraseological Complexity as an Index of L2 Dutch Writing Proficiency: A Partial Replication Study),,2025,Rachel Rubin,OSF Preprints (OSF Preprints),https://osf.io/ua4pn,https://openalex.org/W7112465658,openalex_snapshot,Rubin · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W7112465658,,,,,,,,,,"@article{RachelRubin_2025, title={Chapter 3 (Phraseological Complexity as an Index of L2 Dutch Writing Proficiency: A Partial Replication Study)}, author={Rachel Rubin}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/ua4pn}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a partial replication study and does not identify a preregistration, protocol, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
6fecb0be42e6bb06a71ec6875212c007,,Carlson replication study (Kirsty Newsome),,2025,Kirsty Newsome,OSF Preprints (OSF Preprints),https://osf.io/uy629,https://openalex.org/W7112571904,openalex_snapshot,Newsome · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; replication study,high,single_original,low,,W7112571904,,,,,,,,,,"@article{KirstyNewsome_2025, title={Carlson replication study (Kirsty Newsome)}, author={Kirsty Newsome}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/uy629}}",no_evidence,,low,,clearly_declared|other,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication study but does not identify a protocol, preregistration, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
a7c3547ca646b05d9a1f64cdcaa29768,,Carlson et al. (2020) Replication Study,,2025,Elise Eatock,OSF Preprints (OSF Preprints),https://osf.io/34ds9,https://openalex.org/W7112596581,openalex_snapshot,Eatock · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Replication Study,high,single_original,low,,W7112596581,,,,,,,,,,"@article{EliseEatock_2025, title={Carlson et al. (2020) Replication Study}, author={Elise Eatock}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/34ds9}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication study and does not identify the record as a registration, protocol, or other plan document.",gpt-5.6-luna,project_or_registration
39252711c556ddcb5c8fc7adb521495e,,Handedness and Brain Network Lateralization: A Conceptual Replication of Johnstone et al. (2021),,2025,Madeline Peterson; Dayson Lamoreaux; Santiago Alonso; Jace Lawrence; Jared Allen Nielsen,OSF Preprints (OSF Preprints),https://osf.io/gbmq3,https://openalex.org/W7112648553,openalex_snapshot,Peterson · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Conceptual Replication,high,single_original,low,,W7112648553,,,,,,,,,,"@article{MadelinePeterson_2025, title={Handedness and Brain Network Lateralization: A Conceptual Replication of Johnstone et al. (2021)}, author={Madeline Peterson and Dayson Lamoreaux and Santiago Alonso and Jace Lawrence and Jared Allen Nielsen}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/gbmq3}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a conceptual replication and does not identify the record as a preregistration, protocol, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
dc00deb0a83e1e606886724ff45e6f65,,Temporal Evaluation of Recommender Algorithms: A Replication Study,,2025,Jonas Reising,OSF Preprints (OSF Preprints),https://osf.io/w4pgt,https://openalex.org/W7112847848,openalex_snapshot,Reising · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W7112847848,,,,,,,,,,"@article{JonasReising_2025, title={Temporal Evaluation of Recommender Algorithms: A Replication Study}, author={Jonas Reising}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/w4pgt}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication study and does not identify a preregistration, protocol, analysis plan, or other prospective document.",gpt-5.6-luna,project_or_registration
7ab26c870e2d85aeb05732bd9677c3df,,Is Mindfulness Independently Related to the Sunk-Cost Bias? Replication and Extension of Hafenbrack et al. (2014),,2025,Margaret Davis; Alexandra Yancey; Andrew R. Smith; Jackson Crawley; Emily Davis; Jabari Budd; Molly Conway,OSF Preprints (OSF Preprints),https://osf.io/ey453,https://openalex.org/W7112899442,openalex_snapshot,Davis · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Replication and Extension,high,single_original,low,,W7112899442,,,,,,,,,,"@article{MargaretDavis_2025, title={Is Mindfulness Independently Related to the Sunk-Cost Bias? Replication and Extension of Hafenbrack et al. (2014)}, author={Margaret Davis and Alexandra Yancey and Andrew R. Smith and Jackson Crawley and Emily Davis and Jabari Budd and Molly Conway}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/ey453}}",no_evidence,,low,,clearly_declared|context_transfer,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication and extension rather than identifying a preregistration, protocol, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
4de055c313bec75c29f3b5129bf8a61d,,Efficacy of psychological interventions in improving well-being: a replication and extension of van Agteren et al. (2021) systematic review and meta-analysis,,2025,Yana Ryakhovskaya,OSF Preprints (OSF Preprints),https://osf.io/9gj46,https://openalex.org/W7113209594,openalex_snapshot,Ryakhovskaya · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; replication and extension,high,single_original,low,,W7113209594,,,,,,,,,,"@article{YanaRyakhovskaya_2025, title={Efficacy of psychological interventions in improving well-being: a replication and extension of van Agteren et al. (2021) systematic review and meta-analysis}, author={Yana Ryakhovskaya}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/9gj46}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication and extension of a systematic review and meta-analysis, not a protocol, preregistration, or other plan document.",gpt-5.6-luna,project_or_registration
f7ea3cc24e398d8403f3cf96421306bf,,The AMP-TPP-3 study - A counter-factual replication study to check for potential false positive results produced by the experimental set-up employed in the AMP-TPP-1 and AMP-TPP-2 studies,,2024,Stefan Schmidt; Nikolaus von Stillfried; Zoltan Kekecs; Jan Walleczek,OSF Preprints (OSF Preprints),https://osf.io/by35j,https://openalex.org/W7113325631,openalex_snapshot,Schmidt · 2024 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; replication study,high,single_original,low,,W7113325631,,,,,,,,,,"@article{StefanSchmidt_2024, title={The AMP-TPP-3 study - A counter-factual replication study to check for potential false positive results produced by the experimental set-up employed in the AMP-TPP-1 and AMP-TPP-2 studies}, author={Stefan Schmidt and Nikolaus von Stillfried and Zoltan Kekecs and Jan Walleczek}, journal={OSF Preprints (OSF Preprints)}, year={2024}, url={https://osf.io/by35j}}",no_evidence,,low,,clearly_declared|other,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a counter-factual replication study rather than a protocol, preregistration, or other plan document.",gpt-5.6-luna,project_or_registration
028eb67a10f99c6d8eb4a448d249acd7,,What nature does to your cooperative behaviour – a replication study,,2024,Natasja Warmerdam; Iefke Verdoorn,OSF Preprints (OSF Preprints),https://osf.io/kp57z,https://openalex.org/W7113351117,openalex_snapshot,Warmerdam · 2024 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; replication study,high,single_original,low,,W7113351117,,,,,,,,,,"@article{NatasjaWarmerdam_2024, title={What nature does to your cooperative behaviour – a replication study}, author={Natasja Warmerdam and Iefke Verdoorn}, journal={OSF Preprints (OSF Preprints)}, year={2024}, url={https://osf.io/kp57z}}",no_evidence,,low,,clearly_declared|other,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication study rather than a protocol, preregistration, or other plan document.",gpt-5.6-luna,project_or_registration
b75307037b32eb0dd6b1f3f997e9053e,,A replication and extension of Gerdes et al. (2021),,2025,Alexandra Alles; Timea Folyi; Dirk Wentura,OSF Preprints (OSF Preprints),https://osf.io/mte32,https://openalex.org/W7113385820,openalex_snapshot,Alles · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; replication and extension,high,single_original,low,,W7113385820,,,,,,,,,,"@article{AlexandraAlles_2025, title={A replication and extension of Gerdes et al. (2021)}, author={Alexandra Alles and Timea Folyi and Dirk Wentura}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/mte32}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication and extension rather than a preregistration, protocol, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
346299ef4ab56b5f3e4b4f0589938e86,,Choice Induced Preference Change between similarly and divergently rated alternatives - A replication study,,2025,Paula Hanke; Kilian Herrmann; Marlon Rafael Joop,OSF Preprints (OSF Preprints),https://osf.io/8c6u9,https://openalex.org/W7113414273,openalex_snapshot,Hanke · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; replication study,high,single_original,low,,W7113414273,,,,,,,,,,"@article{PaulaHanke_2025, title={Choice Induced Preference Change between similarly and divergently rated alternatives - A replication study}, author={Paula Hanke and Kilian Herrmann and Marlon Rafael Joop}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/8c6u9}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication study and does not identify a preregistration, protocol, analysis plan, or other plan document.",gpt-5.6-luna,project_or_registration
18568ec0a29374ae3c9d270dcded5f90,,"Registered replication - code, stimuli, and data",,2025,Stephanie Catherine Goodhew,OSF Preprints (OSF Preprints),https://osf.io/4phxg,https://openalex.org/W7113487585,openalex_snapshot,Goodhew · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Registered replication,high,single_original,low,,W7113487585,,,,,,,,,,"@article{StephanieCatherineGoodhew_2025, title={Registered replication - code, stimuli, and data}, author={Stephanie Catherine Goodhew}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/4phxg}}",no_evidence,,low,,clearly_declared|about_replication,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a registered replication and accompanying materials, not a prospective plan document such as a preregistration or protocol.",gpt-5.6-luna,project_or_registration
5edb90be5733dfe605853581d6201985,,Do dogs really influence the evaluation of psychotherapists? A conceptual replication attempt,,2025,Tanja Michael; Roxanne Sopp; Moritz Nicolai Braun; Tobias Christoph Issler; Johanna Lass-Hennemann; Christian Schanz,OSF Preprints (OSF Preprints),https://osf.io/jn9rx,https://openalex.org/W7113550471,openalex_snapshot,Michael · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; conceptual replication,high,single_original,low,,W7113550471,,,,,,,,,,"@article{TanjaMichael_2025, title={Do dogs really influence the evaluation of psychotherapists? A conceptual replication attempt}, author={Tanja Michael and Roxanne Sopp and Moritz Nicolai Braun and Tobias Christoph Issler and Johanna Lass-Hennemann and Christian Schanz}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/jn9rx}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a conceptual replication attempt rather than identifying a preregistration, protocol, or other study plan document.",gpt-5.6-luna,project_or_registration
7307d0640068c6bd64c86c8c2b693af1,,Study 2 - Pre-registered Replication #1,,2025,Kentaro Fujita; Laura Wallace; Phuong Q. Le; Elliot Berkman; Laura K. Hildebrand,OSF Preprints (OSF Preprints),https://osf.io/hvgjq,https://openalex.org/W7113594557,openalex_snapshot,Fujita · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Pre-registered Replication,high,single_original,low,,W7113594557,,,,,,,,,,"@article{KentaroFujita_2025, title={Study 2 - Pre-registered Replication #1}, author={Kentaro Fujita and Laura Wallace and Phuong Q. Le and Elliot Berkman and Laura K. Hildebrand}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/hvgjq}}",no_evidence,,low,,clearly_declared|other,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,The title describes a pre-registered replication study rather than a pre-registration or other plan document.,gpt-5.6-luna,project_or_registration
d6cfb5e8194d44931ee40f618ba870a9,,Registered Replication Report: Does the awareness of recreational gamblers improve implict attidudes towoard gamblers?,,2024,Takahiro Onoshima,OSF Preprints (OSF Preprints),https://osf.io/tzupj,https://openalex.org/W7113635864,openalex_snapshot,Onoshima · 2024 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Registered Replication,high,single_original,low,,W7113635864,,,,,,,,,,"@article{TakahiroOnoshima_2024, title={Registered Replication Report: Does the awareness of recreational gamblers improve implict attidudes towoard gamblers?}, author={Takahiro Onoshima}, journal={OSF Preprints (OSF Preprints)}, year={2024}, url={https://osf.io/tzupj}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title says ""Registered Replication Report,"" which names a finished study rather than a plan document.",gpt-5.6-luna,project_or_registration
aa2eb1f800471c25a23f26b2ebff532e,,Study 3 - Pre-registered Replication #2,,2025,Phuong Q. Le; Elliot Berkman; Laura K. Hildebrand; Laura Wallace; Kentaro Fujita,OSF Preprints (OSF Preprints),https://osf.io/ju8rm,https://openalex.org/W7113645977,openalex_snapshot,Le · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Pre-registered Replication,high,single_original,low,,W7113645977,,,,,,,,,,"@article{PhuongQLe_2025, title={Study 3 - Pre-registered Replication #2}, author={Phuong Q. Le and Elliot Berkman and Laura K. Hildebrand and Laura Wallace and Kentaro Fujita}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/ju8rm}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a pre-registered replication as a study, not a pre-registration or other plan document.",gpt-5.6-luna,project_or_registration
c35dd763bb564e8e90d57a82b7583499,,Gender Fair Language: Replication Studies,,2025,Anja Dittrich; Christoph Klimmt; Annabell Halfmann; Teresa K. Naab; Hannah Schmid-Petri; Sophie Bruns; Charlotte Schrimpff,OSF Preprints (OSF Preprints),https://osf.io/sb5dc,https://openalex.org/W7113683766,openalex_snapshot,Dittrich · 2025 · OSF Preprints (OSF Preprints),needs_review,engine:16d370746b45,rule:replication-claim-title-broad; Replication Studies,high,single_original,low,,W7113683766,,,,,,,,,,"@article{AnjaDittrich_2025, title={Gender Fair Language: Replication Studies}, author={Anja Dittrich and Christoph Klimmt and Annabell Halfmann and Teresa K. Naab and Hannah Schmid-Petri and Sophie Bruns and Charlotte Schrimpff}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/sb5dc}}",no_evidence,,low,,about_replication|other,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,,1,1,completed,"The title describes replication studies but does not identify a protocol, preregistration, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
ba3ca38b3754cf9964e21991ba3ddc32,,"Templated from Rosenbaum et al., (2017) Conceptual Replication of Experiment 3",,2025,Alicia Chappell,OSF Preprints (OSF Preprints),https://osf.io/xkacz,https://openalex.org/W7114216068,openalex_snapshot,Chappell · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Conceptual Replication,high,single_original,low,,W7114216068,,,,,,,,,,"@article{AliciaChappell_2025, title={Templated from Rosenbaum et al., (2017) Conceptual Replication of Experiment 3}, author={Alicia Chappell}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/xkacz}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,The title names a conceptual replication rather than a plan document such as a preregistration or protocol.,gpt-5.6-luna,project_or_registration
3b62bed376cddf40d9239f5c8be32298,,"Carlson et at (2020) replication: Attentional Bias Towards Climate Change Images in Undergraduate Students in England and the Philippines, a Replication Study",,2025,Madhu Kannan,OSF Preprints (OSF Preprints),https://osf.io/73xrn,https://openalex.org/W7114290558,openalex_snapshot,Kannan · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W7114290558,,,,,,,,,,"@article{MadhuKannan_2025, title={Carlson et at (2020) replication: Attentional Bias Towards Climate Change Images in Undergraduate Students in England and the Philippines, a Replication Study}, author={Madhu Kannan}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/73xrn}}",no_evidence,,low,,clearly_declared|context_transfer,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication study and does not identify the record as a pre-registration, protocol, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
5b6ee011e977debf0ca2437d19692824,,When Climate Anxiety Motivates Versus Paralyzes: A Conceptual Replication of the Inverted U-Curve Relationship between Climate Anxiety and Pro-Environmental Behavior,,2025,Silke van Dijk; Kevin van Schie; Gaëtan Mertens; Steven Hillen; Tom Smeets,Arabixiv (OSF Preprints),https://osf.io/saun7,https://openalex.org/W7114822030,openalex_snapshot,Dijk · 2025 · Arabixiv (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Conceptual Replication,high,single_original,low,,W7114822030,,,,,,,,,,"@article{SilkevanDijk_2025, title={When Climate Anxiety Motivates Versus Paralyzes: A Conceptual Replication of the Inverted U-Curve Relationship between Climate Anxiety and Pro-Environmental Behavior}, author={Silke van Dijk and Kevin van Schie and Gaëtan Mertens and Steven Hillen and Tom Smeets}, journal={Arabixiv (OSF Preprints)}, year={2025}, url={https://osf.io/saun7}}",no_evidence,,low,,clearly_declared|other,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a conceptual replication study but does not identify the record as a preregistration, protocol, analysis plan, or other prospective document.",gpt-5.6-luna,project_or_registration
58bbeb28759d60f9a67adbaff28d3917,,A replication and extension of “It’s not merely about the content: How rules are communicated matters to administrative burden”,,2025,Luning Xin,OSF Preprints (OSF Preprints),https://osf.io/94uxc,https://openalex.org/W7115982493,openalex_snapshot,Xin · 2025 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; replication and extension,high,single_original,low,,W7115982493,,,,,,,,,,"@article{LuningXin_2025, title={A replication and extension of “It’s not merely about the content: How rules are communicated matters to administrative burden”}, author={Luning Xin}, journal={OSF Preprints (OSF Preprints)}, year={2025}, url={https://osf.io/94uxc}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication and extension, not a protocol, preregistration, or other plan document.",gpt-5.6-luna,project_or_registration
2e1cc18e18e056cc46826e0f27e8706c,,Compatibility Effects With Simple Lever Tools: A Replication and Extension Beyond Simple Button Responses,,2026,Markus Janczyk; Valentin Koob,OSF Preprints (OSF Preprints),https://osf.io/r93as,https://openalex.org/W7119404350,openalex_snapshot,Janczyk · 2026 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Replication and Extension,high,single_original,low,,W7119404350,,,,,,,,,,"@article{MarkusJanczyk_2026, title={Compatibility Effects With Simple Lever Tools: A Replication and Extension Beyond Simple Button Responses}, author={Markus Janczyk and Valentin Koob}, journal={OSF Preprints (OSF Preprints)}, year={2026}, url={https://osf.io/r93as}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication and extension study but does not identify the record as a preregistration, protocol, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
f0aa3165530e4a3add81cae398b037bf,,Sexual Identity and Perceived Power: Exploring Disparities in Power Allocation Between LGBTQIA+ and Cishet Participants (Replication Study),,2026,Emma Smith,OSF Preprints (OSF Preprints),https://osf.io/r8zgd,https://openalex.org/W7122353344,openalex_snapshot,Smith · 2026 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W7122353344,,,,,,,,,,"@article{EmmaSmith_2026, title={Sexual Identity and Perceived Power: Exploring Disparities in Power Allocation Between LGBTQIA+ and Cishet Participants (Replication Study)}, author={Emma Smith}, journal={OSF Preprints (OSF Preprints)}, year={2026}, url={https://osf.io/r8zgd}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title identifies a replication study but does not describe a preregistration, protocol, or analysis plan.",gpt-5.6-luna,project_or_registration
2b32e29fe5d970222c1e2a264082e099,,The influence of predictive cues on task performance and trust in an industrial human-robot interaction Replication Study,,2026,Lara Naendrup-Poell; Linda Onnasch,OSF Preprints (OSF Preprints),https://osf.io/vtxhy,https://openalex.org/W7124368342,openalex_snapshot,Naendrup-Poell · 2026 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W7124368342,,,,,,,,,,"@article{LaraNaendrupPoell_2026, title={The influence of predictive cues on task performance and trust in an industrial human-robot interaction Replication Study}, author={Lara Naendrup-Poell and Linda Onnasch}, journal={OSF Preprints (OSF Preprints)}, year={2026}, url={https://osf.io/vtxhy}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication study but does not identify itself as a protocol, preregistration, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
53ef83e060172eb29cf4877210a891ad,10.17605/osf.io/6wgr5,Testing the Limits of the Sustainability Motive-Alignment Hypothesis: A Conceptual Replication of Van de Wetering et al. (2025),,2022,"van Es, Willemijn; van de Wetering, Judith",OSF Preprints (OSF Preprints),https://doi.org/10.17605/osf.io/6wgr5,https://openalex.org/W7124962633,openalex_snapshot,Willemijn · 2022 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Conceptual Replication,high,single_original,low,,W7124962633,,,,,,,,,,"@article{vanEs_2022, title={Testing the Limits of the Sustainability Motive-Alignment Hypothesis: A Conceptual Replication of Van de Wetering et al. (2025)}, author={van Es, Willemijn and van de Wetering, Judith}, journal={OSF Preprints (OSF Preprints)}, year={2022}, doi={10.17605/osf.io/6wgr5}, url={https://doi.org/10.17605/osf.io/6wgr5}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,The title describes a conceptual replication rather than identifying a plan document such as a preregistration or protocol.,gpt-5.6-luna,project_or_registration
1d63973ce6b582dec2b8f064bcffad37,,Generating resistance to anti-vaccine conspiracy theories through inoculation messages: A conceptual replication study from Banas et al. (2023),,2026,Tom Stafford; Richard Bentall; Indro Adinugroho,OSF Preprints (OSF Preprints),https://osf.io/tfyvk,https://openalex.org/W7125469821,openalex_snapshot,Stafford · 2026 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; replication study,high,single_original,low,,W7125469821,,,,,,,,,,"@article{TomStafford_2026, title={Generating resistance to anti-vaccine conspiracy theories through inoculation messages: A conceptual replication study from Banas et al. (2023)}, author={Tom Stafford and Richard Bentall and Indro Adinugroho}, journal={OSF Preprints (OSF Preprints)}, year={2026}, url={https://osf.io/tfyvk}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a conceptual replication study and does not identify the record as a preregistration, protocol, analysis plan, or other study plan.",gpt-5.6-luna,project_or_registration
2d5511525e567bbdfb3e90a7ba01b2a7,,Epigenetic signatures of childhood maltreatment in a high-risk sample - a replication study (LOC-o-met),,2026,Katharina Beck; David Bürgin; Nimmy Varghese; Maria Meier; Laura Gurri; Delfine d'Huart; Eva Unternaehrer,OSF Preprints (OSF Preprints),https://osf.io/rzx2k,https://openalex.org/W7126126186,openalex_snapshot,Beck · 2026 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; replication study,high,single_original,low,,W7126126186,,,,,,,,,,"@article{KatharinaBeck_2026, title={Epigenetic signatures of childhood maltreatment in a high-risk sample - a replication study (LOC-o-met)}, author={Katharina Beck and David Bürgin and Nimmy Varghese and Maria Meier and Laura Gurri and Delfine d'Huart and Eva Unternaehrer}, journal={OSF Preprints (OSF Preprints)}, year={2026}, url={https://osf.io/rzx2k}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title identifies a replication study but does not describe a protocol, preregistration, or other plan document.",gpt-5.6-luna,project_or_registration
