work_id,doi,year,type,source,title,abstract_empty,screen,extracted,recovered_by_general,matches_replication-claim-text,matches_replication-claim-residual,matches_replication-signal
2518652905,10.1186/s12939-016-0428-3,2016.0,article,International Journal for Equity in Health,The relationship between the Maria da Penha Law and intimate partner violence in two Brazilian states,False,proceed,False,False,True,False,False
2920401139,10.3758/s13414-019-01689-5,2019.0,article,Attention Perception & Psychophysics,"Spill the load: Mixed evidence for a foveal load effect, reliable evidence for a spillover effect in eye-movement control during reading",False,proceed,True,False,False,True,False
2076554060,10.1186/s12889-015-1455-5,2015.0,article,BMC Public Health,Nicotine dependence in an isolated population of Kashubians from North Poland: a population survey,False,proceed,False,True,True,True,False
4379193897,10.1016/j.abrep.2023.100500,2023.0,article,Addictive Behaviors Reports,“Losses disguised as wins” in electronic gambling machines contribute to win overestimation in a large online sample,False,proceed,True,False,True,False,True
3119543092,10.1186/s12920-020-00854-2,2021.0,article,BMC Medical Genomics,"Association between triglycerides, known risk SNVs and conserved rare variation in SLC25A40 in a multi-ancestry cohort",False,proceed,True,False,True,True,False
3086650132,10.3758/s13421-020-01092-8,2020.0,article,Memory & Cognition,Be coherent and become heard: The multidimensional impact of narrative coherence on listeners’ social responses,False,proceed,True,False,False,False,False
2036533488,10.1007/s00439-011-0972-2,2011.0,article,Human Genetics,Identification of QTL genes for BMD variation using both linkage and gene-based association approaches,False,proceed,True,False,True,True,False
3206787576,10.1186/s13148-021-01162-x,2021.0,article,Clinical Epigenetics,Impact of BMI and waist circumference on epigenome-wide DNA methylation and identification of epigenetic biomarkers in blood: an EWAS in multi-ethnic Asian individuals,False,proceed,False,False,True,False,False
2138920912,10.1186/2040-2392-1-8,2010.0,article,Molecular Autism,Genome-wide linkage using the Social Responsiveness Scale in Utah autism pedigrees,False,proceed,True,False,True,False,False
4380680553,10.3389/fnint.2023.935177,2023.0,article,Frontiers in Integrative Neuroscience,Toward reproducible models of sequence learning: replication and analysis of a modular spiking network with reward-based learning,False,proceed,True,True,False,True,True
3007030355,10.1371/journal.pone.0229310,2020.0,article,PLoS ONE,"Zen meditation neutralizes emotional evaluation, but not implicit affective processing of words",False,discard,False,False,True,False,False
3035370644,10.3758/s13414-020-02073-4,2020.0,article,Attention Perception & Psychophysics,Temporal persistence of after-effects in the n-1 replication task,False,discard,False,False,True,False,True
2013574060,10.1007/s40264-014-0138-y,2014.0,article,Drug Safety,Exposure to Oral Fluoroquinolones and the Risk of Retinal Detachment: Retrospective Analyses of Two Large Healthcare Databases,False,proceed,True,False,True,False,False
1520763590,10.1111/j.1365-2052.2011.02294.x,2011.0,article,Animal Genetics,Replication and refinement of a quantitative trait locus influencing milk protein percentage on ovine chromosome 3,False,proceed,False,False,False,False,True
1602992022,10.1111/psyp.12176,2014.0,article,Psychophysiology,"Heart rate, startle response, and intrusive trauma memories",False,proceed,True,True,True,False,False
2137877684,10.1111/j.1600-0722.2010.00801.x,2011.0,article,European Journal Of Oral Sciences,No evidence for a role of<i>CRISPLD2</i>in non‐syndromic cleft lip with or without cleft palate in an Italian population,False,proceed,False,False,True,False,False
2012166465,10.1111/j.1532-5415.1989.tb06814.x,1989.0,article,Journal of the American Geriatrics Society,Use of the Functional Assessment Inventory to Distinguish Among the Rural Elderly in Five Service Settings,False,proceed,True,False,True,False,False
1575385694,10.1111/j.1365-2516.2010.02473.x,2011.0,article,Haemophilia,A case-control study reveals immunoregulatory gene haplotypes that influence inhibitor risk in severe haemophilia A,False,proceed,True,True,True,False,False
1977065133,10.1111/j.1467-7687.2007.00635.x,2007.0,article,Developmental Science,Temporal discrimination increases in precision over development and parallels the development of numerosity discrimination,False,proceed,True,False,True,False,False
2058076503,10.1111/j.1398-9995.2008.01699.x,2008.0,article,Allergy,Evidence for an asthma risk locus on chromosome Xp: a replication linkage study,False,proceed,True,True,True,True,True
2069359258,10.1002/art.33381,2011.0,article,Arthritis & Rheumatism,Replication of association of the <i>PTPRC</i> gene with response to anti–tumor necrosis factor therapy in a large UK cohort,False,proceed,True,False,False,False,True
339336225,10.3233/jad-2009-1200,2009.0,article,Journal of Alzheimer s Disease,GOLPH2 Gene Markers are Not Associated with Alzheimer's Disease in a Sample of the Spanish Population,False,proceed,True,False,True,False,False
2075456319,10.2466/pms.102.1.73-74,2006.0,article,Perceptual and Motor Skills,Buying Books Online: A Replication,False,proceed,True,True,True,False,True
4411111695,10.1093/aje/kwaf120,2025.0,article,American Journal of Epidemiology,A causal and replication analysis of claims that jet lag affects team sport performance,False,proceed,False,False,False,True,True
1985914358,10.1016/j.jmpt.2011.09.001,2011.0,article,Journal of Manipulative and Physiological Therapeutics,Immunization Status of Adult Chiropractic Patients in Analyses of National Health Interview Survey,False,proceed,True,False,False,True,False
2163039227,10.3389/fnhum.2013.00078,2013.0,article,Frontiers in Human Neuroscience,Stop feeling: inhibition of emotional interference following stop-signal trials,False,discard,False,False,False,False,False
1521097961,10.3233/jad-2011-111847,2012.0,article,Journal of Alzheimer s Disease,Replication of the MTHFD1L Gene Association with Late-Onset Alzheimer's Disease in a Northern Han Chinese Population,False,proceed,True,True,True,False,True
2107873854,10.1093/molbev/msp314,2009.0,article,Molecular Biology and Evolution,Timing of Replication Is a Determinant of Neutral Substitution Rates but Does Not Explain Slow Y Chromosome Evolution in Rodents,False,proceed,True,False,True,False,True
2119271910,10.1177/00238309070500010201,2007.0,article,Language and Speech,Perceptual Distortions in the Adaptation of English Consonant Clusters: Syllable Structure or Consonantal Contact Constraints?,False,proceed,True,False,True,False,False
2115561966,10.3389/fphys.2010.00213,2010.0,article,Frontiers in Psychology,The Two Forms of Visuo-Spatial Perspective Taking are Differently Embodied and Subserve Different Spatial Prepositions,False,discard,False,False,True,False,False
2100206915,10.1093/scan/nst102,2013.0,article,Social Cognitive and Affective Neuroscience,Are ‘counter-intuitive’ deontological judgments really counter-intuitive? An empirical reply to Kahane<i>et al.</i>(2012),False,proceed,True,False,False,False,False
2133201680,10.1093/scan/nsr038,2011.0,article,Social Cognitive and Affective Neuroscience,Amygdala responses to averted<i>vs</i>direct gaze fear vary as a function of presentation speed,False,discard,False,True,True,False,True
1498033026,10.1002/sm2.34,2014.0,article,Sexual Medicine,"Associations between Salivary Testosterone Levels, Androgen-Related Genetic Polymorphisms, and Self-Estimated Ejaculation Latency Time",False,proceed,True,False,True,False,False
2102146256,10.1093/geronb/gbt044,2013.0,article,The Journals of Gerontology Series B,Reward-Enhanced Memory in Younger and Older Adults,False,discard,False,False,False,False,False
2142540504,10.1093/humrep/deq058,2010.0,article,Human Reproduction,Intermediate sized CGG repeats are not a common cause of idiopathic premature ovarian failure,False,proceed,False,False,False,True,False
2129487425,10.1093/carcin/bgs218,2012.0,article,Carcinogenesis,Replication of genetic susceptibility loci for testicular germ cell cancer in the Croatian population,False,proceed,True,False,True,True,True
2148922836,10.1034/j.1600-0447.2000.101001021.x,2000.0,article,Acta Psychiatrica Scandinavica,Subtyping depression by clinical features:the Australasian database,False,proceed,False,True,True,False,False
37512214,10.2466/17.pr0.114k20w0,2014.0,article,Psychological Reports,Framing Unauthorized Immigrants: The Effects of Labels on Evaluations,False,proceed,False,False,True,False,False
2038081330,10.2466/pr0.2000.87.2.493,2000.0,article,Psychological Reports,"Gender Stereotypes after Thirty Years: A Replication of Rosenkrantz, <i>et al.</i> (1968)",False,proceed,True,True,False,False,True
1926323726,10.1093/ije/dyv127,2015.0,article,International Journal of Epidemiology,Re-analysis of health and educational impacts of a school-based deworming programme in western Kenya: a pure replication,False,proceed,True,True,False,False,True
2149083542,10.3389/fpsyg.2012.00056,2012.0,article,Frontiers in Psychology,How Predictable are “Spontaneous Decisions” and “Hidden Intentions”? Comparing Classification Results Based on Previous Responses with Multivariate Pattern Analysis of fMRI BOLD Signals,False,proceed,True,False,True,False,False
2163990396,10.1093/hmg/ddn340,2008.0,article,Human Molecular Genetics,Lack of replication of association between GIGYF2 variants and Parkinson disease,False,proceed,True,False,False,True,True
2093912996,10.1111/j.1944-9720.2004.tb02199.x,2004.0,article,Foreign Language Annals,"Foreign Language Teachers' Perceptions of Students' Academic Skills, Affective Characteristics, and Proficiency: Replication and Follow‐up Studies",False,proceed,True,True,False,False,True
2079045040,10.1097/00001888-197801000-00005,1978.0,article,Academic Medicine,Another look at learning style inventory and medical career choice,False,proceed,True,True,True,False,False
2072403515,10.1534/genetics.106.067108,2007.0,article,Genetics,How Repeatable Are Associations Between Polymorphisms in <i>achaete–scute</i> and Bristle Number Variation in Drosophila?,False,proceed,True,True,True,False,False
1987553628,10.1017/s1461145701002322,2001.0,article,The International Journal of Neuropsychopharmacology,Symptom reduction and suicide risk in patients treated with placebo in antidepressant clinical trials: a replication analysis of the Food and Drug Administration Database,False,proceed,True,True,True,False,True
2089305408,10.3389/fnhum.2013.00572,2013.0,article,Frontiers in Human Neuroscience,Behavioral and neural interaction between spatial inhibition of return and the Simon effect,False,discard,False,False,False,False,False
2021695252,10.1111/j.1600-0447.2007.01149.x,2008.0,article,Acta Psychiatrica Scandinavica,Prevalence of pathological gambling in Switzerland after the opening of casinos and the introduction of new preventive legislation,False,proceed,True,False,True,False,False
2041313644,10.1111/j.1469-8986.2007.00593.x,2007.0,article,Psychophysiology,An investigation of concurrent ERP and self‐paced reading methodologies,False,discard,False,False,False,False,False
2077340600,10.1111/j.1365-2648.2009.04964.x,2009.0,article,Journal of Advanced Nursing,Providing psychosocial and physical rehabilitation advice for patients with burns,False,proceed,True,False,True,False,False
2026400530,10.1111/j.1467-7687.2008.00781.x,2008.0,article,Developmental Science,The relative salience of discrete and continuous quantity in young infants,False,proceed,True,False,True,True,False
2532502137,10.18632/oncotarget.12903,2016.0,article,Oncotarget,Long-term exposure to air pollution is associated with biological aging,False,proceed,True,False,True,False,True
2078082844,10.1001/archoto.2009.219,2010.0,article,Archives of Otolaryngology - Head and Neck Surgery,"Association of IL1A, IL1B, and TNF Gene Polymorphisms With Chronic Rhinosinusitis With and Without Nasal Polyposis",False,proceed,True,False,True,True,False
2058729081,10.1207/s15327906mbr0302_5,1968.0,article,Multivariate Behavioral Research,Replication Of Symptom Distress Factors In Anxious Neurotic Outpatients,False,proceed,False,False,False,True,True
2109272504,10.3389/fpsyt.2011.00069,2011.0,article,Frontiers in Psychiatry,Abnormal Left-Sided Orbitomedial Prefrontal Cortical?Amygdala Connectivity during Happy and Fear Face Processing: A Potential Neural Mechanism of Female MDD,False,proceed,True,True,True,True,False
2002299970,10.1001/archpsyc.1981.01780310086009,1981.0,article,Archives of General Psychiatry,Diagnostic Interview for Borderline Patients,False,proceed,True,False,False,False,True
2411542124,10.1080/14616734.2016.1181096,2016.0,article,Attachment & Human Development,Parental loss of family members within two years of offspring birth predicts elevated absorption scores in college,False,proceed,True,False,True,False,False
1968271647,10.1901/jeab.2010.94-13,2010.0,article,Journal of the Experimental Analysis of Behavior,DIVIDED STIMULUS CONTROL: A REPLICATION AND A QUANTITATIVE MODEL,False,proceed,True,True,False,False,True
2033568836,10.1002/ajmg.b.32106,2013.0,article,American Journal of Medical Genetics Part B Neuropsychiatric Genetics,Replication of Genome‐Wide association studies (<scp>GWAS</scp>) loci for sleep in the British G1219 cohort,False,proceed,True,False,True,True,True
3016999608,10.1016/j.dcn.2020.100783,2020.0,article,Developmental Cognitive Neuroscience,Electrophysiological investigation of infants’ understanding of understanding,False,proceed,True,True,True,False,False
4391322844,10.1002/hbm.26587,2024.0,article,Human Brain Mapping,Cortical timescales and the modular organization of structural and functional brain networks,False,proceed,False,False,True,False,False
4403027956,10.1038/s41467-024-52665-z,2024.0,article,Nature Communications,Revisiting the activity of two poly(vinyl chloride)- and polyethylene-degrading enzymes,False,proceed,True,True,True,True,False
1996917273,10.1097/00131746-200509000-00004,2005.0,review,Journal of Psychiatric Practice,"A Double-Blind, Placebo-Controlled, Exploratory Trial of Chromium Picolinate in Atypical Depression: Effect on Carbohydrate Craving",False,proceed,True,False,True,False,False
2089783662,10.1037/0021-843x.112.2.228,2003.0,article,Journal of Abnormal Psychology,"Is depression taxonic, dimensional, or both?",False,proceed,True,False,True,False,False
2770653569,10.1109/cbms.2017.60,2017.0,article,,A Deconstructed Replication of a Time of Test Study Using the AGIS Metric,False,proceed,True,True,True,False,True
2102140599,10.1002/hbm.20684,2009.0,article,Human Brain Mapping,Off‐line sentence processing: What is involved in answering a comprehension probe?,False,proceed,False,True,True,False,False
2089942134,10.1093/geronj/30.1.73,1975.0,article,Journal of Gerontology,Voluntary Association Participation and Life Satisfaction: A Replication Note,False,proceed,True,True,True,False,True
2118719937,10.1002/ana.22687,2011.0,review,Annals of Neurology,"Meta‐analysis of Parkinson's Disease: Identification of a novel locus, <i>RIT2</i>",False,proceed,False,False,False,False,False
1971944967,10.1352/0895-8017(2007)112[40:eomiof]2.0.co;2,2006.0,article,American Journal on Mental Retardation,Effect of “Missing” Information on Fast Mapping by Individuals With Vocabulary Limitations Associated With Intellectual Disability,False,proceed,True,True,True,False,True
2419509470,10.1371/journal.pone.0156914,2016.0,review,PLoS ONE,Replication and Characterization of Association between ABO SNPs and Red Blood Cell Traits by Meta-Analysis in Europeans,False,proceed,False,False,False,False,True
2040842648,10.1177/0333102411421025,2011.0,article,Cephalalgia,Absence of changes in cortical thickness in patients with migraine,False,proceed,True,True,True,True,False
4408026543,10.1002/syn.70011,2025.0,article,Synapse,Cellular‐Resolution and Bulk‐Fluorescence Recordings of Calcium Activity Yield Reciprocal Readouts of In Vivo Drug Efficacy,False,proceed,True,False,False,False,False
1963633989,10.1111/gbb.12213,2015.0,article,Genes Brain & Behavior,Lack of replication for the myosin‐<scp>18B</scp> association with mathematical ability in independent cohorts,False,proceed,True,False,True,False,True
2011056549,10.1177/0146167213510746,2013.0,article,Personality and Social Psychology Bulletin,Feeling Both Victim and Perpetrator,False,discard,False,False,False,False,False
2091426516,10.1046/j.1365-2648.1999.01138.x,1999.0,article,Journal of Advanced Nursing,"Trends in ophthalmology services, nursing skill‐mix and education: 2nd national survey",False,proceed,True,False,True,False,False
1981702645,10.2188/jea.11.281,2001.0,article,Journal of Epidemiology,"Lung Cancer, Myocardial Infarction, and the Grossarth-Maticek Personality Types: A Case-control Study in Fukuoka, Japan.",False,proceed,True,False,True,False,False
2571033529,10.1523/eneuro.0281-16.2016,2017.0,article,eNeuro,Experimental Design and Data Analysis Issues Contribute to Inconsistent Results of C-Bouton Changes in Amyotrophic Lateral Sclerosis,False,proceed,True,False,True,True,False
1989768080,10.1371/journal.pone.0011761,2010.0,article,PLoS ONE,"Effects of GCK, GCKR, G6PC2 and MTNR1B Variants on Glucose Metabolism and Insulin Secretion",False,proceed,True,False,True,True,False
2134522468,10.1007/s10979-007-9091-y,2007.0,article,Law and Human Behavior,The language of Miranda warnings in American jurisdictions: A replication and vocabulary analysis.,False,proceed,False,True,False,False,True
4286219945,10.1073/pnas.2120377119,2022.0,article,Proceedings of the National Academy of Sciences,Examining the generalizability of research findings from archival data,False,proceed,False,False,False,False,False
4281562841,10.7554/elife.75663,2022.0,article,eLife,"Conditional and unconditional components of aversively motivated freezing, flight and darting in mice",False,proceed,False,False,True,False,False
2794733492,10.3389/fpsyg.2018.00398,2018.0,article,Frontiers in Psychology,The Role of Empathy and Life Satisfaction in Internet and Smartphone Use Disorder,False,proceed,True,True,True,False,False
4387817939,10.7717/peerj.16318,2023.0,article,PeerJ,Validating a re-implementation of an algorithm to integrate transcriptome and ChIP-seq data,False,proceed,True,True,True,True,False
2939668660,10.1037/xhp0000649,2019.0,article,Journal of Experimental Psychology Human Perception & Performance,"Grab that face, hammer, or line: No effect of hands position on visual memory.",False,proceed,False,True,True,False,False
3036000059,10.7717/peerj.9401,2020.0,article,PeerJ,Bird-window collisions: different fall and winter risk and protective factors,False,proceed,True,False,False,False,False
4392858981,10.1177/10731911241234118,2024.0,article,Assessment,Good Fit Is Weak Evidence of Replication: Increasing Rigor Through Prior Predictive Similarity Checking,False,discard,False,True,True,False,True
4406319769,10.1002/pds.70087,2025.0,article,Pharmacoepidemiology and Drug Safety,Glucagon‐Like Peptide 1 Receptor Agonists and Chronic Lower Respiratory Disease Among Type 2 Diabetes Patients: Replication and Reliability Assessment Across a Research Network,False,proceed,True,True,False,False,True
2155496096,10.1176/ajp.130.4.468,1973.0,article,American Journal of Psychiatry,Suicide and Newspapers: A Replicated Study,False,proceed,False,True,False,False,True
3187383960,10.1371/journal.pone.0255424,2021.0,article,PLoS ONE,Parietal alpha tACS shows inconsistent effects on visuospatial attention,False,proceed,True,True,True,True,False
4294954816,10.1007/s00221-022-06450-3,2022.0,review,Experimental Brain Research,"Hand posture, but not vision of the hand, affects tactile spatial resolution in the grating orientation discrimination task",False,proceed,True,False,False,True,False
2015188380,10.1212/01.wnl.0000247672.41736.bd,2006.0,article,Neurology,Comprehensive association analysis of the <i>NOS2A</i> gene with Parkinson disease,False,proceed,True,True,True,False,False
3006326487,10.1126/sciadv.aaz0652,2020.0,article,Science Advances,The limits of human predictions of recidivism,False,proceed,True,False,True,False,False
2127066913,10.1098/rspb.2012.0500,2012.0,article,Proceedings of the Royal Society B Biological Sciences,Is there evidence for automatic imitation in a strategic context?,False,proceed,True,False,True,False,False
4405331326,10.1027/1618-3169/a000628,2024.0,article,Experimental Psychology (formerly Zeitschrift für Experimentelle Psychologie),Independent Effects of Emotional Expression and Group Membership in the Evaluative Priming Task,False,discard,False,False,True,False,False
2135281772,10.1177/1077801213490558,2013.0,article,Violence Against Women,The Influence of Plaintiff Gender on the Judicial Decision to Grant Civil Restraining Orders,False,proceed,False,True,True,False,False
2149126935,10.1111/j.0023-8333.2006.00348.x,2006.0,article,Language Learning,Pragmatic Awareness in ESL and EFL Contexts: Contrast and Development,False,proceed,True,False,True,True,False
2018521597,10.1080/00380237.1984.10570474,1984.0,article,Sociological Focus,Size of Family of Orientation and Family Size Preference: A Replication,False,proceed,False,True,True,False,True
4402715474,10.1093/sleep/zsae218,2024.0,article,SLEEP,A spectrum of altered non-rapid eye movement sleep in schizophrenia,False,proceed,False,False,True,False,False
1986776570,10.1191/026765899674429493,1999.0,article,Second language Research,Interand intra-population consistency: a comment on Kanno (1998),False,proceed,True,False,True,True,False
4400672663,10.1098/rsos.240087,2024.0,article,Royal Society Open Science,"Attribution of undesirable character traits, rather than trait-based dehumanization, predicts punishment decisions",False,proceed,True,True,True,False,False
4315620767,10.1176/appi.ajp.20220271,2023.0,article,American Journal of Psychiatry,Evaluating the Evidence for Brain-Based Biotypes of Psychiatric Vulnerability in the Acute Aftermath of Trauma,False,proceed,True,True,True,False,True
2979746301,10.1523/eneuro.0306-19.2019,2019.0,article,eNeuro,Closed-Loop Acoustic Stimulation Enhances Sleep Oscillations But Not Memory Performance,False,proceed,True,True,True,True,False
4411354103,10.1002/ab.70042,2025.0,article,Aggressive Behavior,The Question of Violent Video Games and Aggression: Testing Statistical and Methodological Issues of Null Effects Using Data From an Open‐Access Case Study,False,proceed,True,False,True,True,True
4408853543,10.1186/s13229-025-00654-4,2025.0,article,Molecular Autism,The “Tetris effect”: autistic and non-autistic people share an implicit drive for perceptual cohesion,False,proceed,True,True,True,True,False
2323870035,10.1037/a0037397,2014.0,article,Journal of Experimental Psychology Human Perception & Performance,Limits on action priming by pictures of objects.,False,proceed,True,False,False,True,False
2134783591,10.1038/nature05911,2007.0,article,Nature,"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls",False,discard,False,True,True,False,False
4404946444,10.70923/001c.72403,2016.0,article,Journal of Condensed Matter Nuclear Science,Attempted Replication of Excess Heat in the Letts Dual-laser Experiment,False,proceed,True,True,True,False,True
2805652837,10.1186/s12967-018-1488-5,2018.0,article,Journal of Translational Medicine,A validation study of crescents in predicting ESRD in patients with IgA nephropathy,False,proceed,True,False,True,True,False
4385716755,10.1038/s41586-023-06397-7,2023.0,article,Nature,No evidence for magnetic field effects on the behaviour of Drosophila,False,proceed,False,True,True,False,False
2944923405,10.1007/s00401-019-02026-8,2019.0,article,Acta Neuropathologica,"A nonsynonymous mutation in PLCG2 reduces the risk of Alzheimer’s disease, dementia with Lewy bodies and frontotemporal dementia, and increases the likelihood of longevity",False,proceed,True,False,True,False,False
2111348445,10.1109/issre.2007.14,2007.0,article,,Requirement Error Abstraction and Classification: A Control Group Replicated Study,False,proceed,True,True,False,False,True
4387794607,10.1016/j.cognition.2023.105636,2023.0,article,Cognition,Universality in eye movements and reading: A replication with increased power,False,proceed,True,True,False,False,True
4405580565,10.1093/scan/nsae088,2024.0,article,Social Cognitive and Affective Neuroscience,"Investigating trajectories linking social cognitive capacity, bias, and social isolation using computational modeling",False,proceed,True,True,True,False,False
4386860799,10.1101/lm.053683.122,2023.0,article,Learning & Memory,Targeted memory reactivation during slow-wave sleep vs. sleep stage N2: no significant differences in a vocabulary task,False,discard,False,False,True,False,False
4392623548,10.1177/17470218241240983,2024.0,article,Quarterly Journal of Experimental Psychology,Reduced learning rates but successful learning of a coordinated rhythmic movement by older adults,False,proceed,True,True,True,False,False
2107880199,10.1017/s014271641100052x,2011.0,article,Applied Psycholinguistics,"Expert knowledge, distinctiveness, and levels of processing in language learning",False,proceed,True,False,True,False,False
1519979581,10.3233/jad-132432,2014.0,review,Journal of Alzheimer s Disease,Association of TMEM106B rs1990622 Marker and Frontotemporal Dementia: Evidence for a Recessive Effect and Meta-Analysis,False,proceed,True,False,True,False,False
4393131729,10.1093/cercor/bhae107,2024.0,article,Cerebral Cortex,Non-image-forming vision as measured through ipRGC-mediated pupil constriction is not modulated by covert visual attention,False,proceed,True,False,False,False,False
2136978614,10.1901/jaba.1991.24-53,1991.0,article,Journal of Applied Behavior Analysis,EFFECTS OF PUBLIC POSTING ON DRIVING SPEED IN ICELANDIC TRAFFIC,False,proceed,True,False,True,False,False
4390043591,10.7554/elife.83722,2023.0,article,eLife,Interpersonal alignment of neural evidence accumulation to social exchange of confidence,False,discard,False,True,True,False,False
2171241286,10.1093/gerona/glu166,2014.0,review,The Journals of Gerontology Series A,GWAS of Longevity in CHARGE Consortium Confirms APOE and FOXO3 Candidacy,False,proceed,True,False,False,True,False
2053814546,10.1093/cje/bet075,2013.0,article,Cambridge Journal of Economics,Does high public debt consistently stifle economic growth? A critique of Reinhart and Rogoff,False,proceed,True,True,True,False,False
2324693441,10.1093/sf/45.1.114,1966.0,article,Social Forces,The Juvenile Court in Its Relationship to Adult Criminality: A Replicated Study,False,proceed,False,True,False,False,True
4411214854,10.1007/s13402-025-01071-8,2025.0,article,Cellular Oncology,Absence of lipopolysaccharide (LPS) expression in breast cancer cells,False,proceed,True,True,True,False,False
2970792601,10.3389/fpsyg.2019.02086,2019.0,article,Frontiers in Psychology,Increased Preference and Value of Consumer Products by Attentional Selection,False,proceed,True,False,True,False,False
4315752751,10.1371/journal.pone.0279024,2023.0,article,PLoS ONE,Intelligibility improves perception of timing changes in speech,False,proceed,False,True,True,False,False
4390046642,10.1523/jneurosci.1789-22.2023,2023.0,article,Journal of Neuroscience,Neuroimaging Signatures of Metacognitive Improvement in Sensorimotor Timing,False,proceed,True,True,True,False,False
2007127021,10.3389/fnint.2011.00048,2011.0,article,Frontiers in Integrative Neuroscience,Slow Potentials in Time Estimation: The Role of Temporal Accumulation and Habituation,False,proceed,True,False,True,True,False
4414242326,10.1167/jov.25.11.11,2025.0,article,Journal of Vision,When contexts collide: Spatial context prevails over temporal context in binocular rivalry,False,discard,False,True,True,False,False
1943850580,10.1093/jnci/djv199,2015.0,article,JNCI Journal of the National Cancer Institute,"Circulating Inflammation Markers, Risk of Lung Cancer, and Utility for Risk Stratification",False,proceed,True,True,True,False,False
4306311523,10.1093/geronb/gbac167,2022.0,article,The Journals of Gerontology Series B,Cognitive Effort-Based Decision-Making Across Experimental and Daily Life Indices in Younger and Older Adults,False,discard,False,False,True,False,False
3112925835,10.16910/jemr.12.4.10,2019.0,article,Journal of Eye Movement Research,Binocular advantages in reading revisited: attenuating effects of individual horizontal heterophoria,False,proceed,True,True,True,False,False
4385663769,10.1002/ajmg.b.32957,2023.0,article,American Journal of Medical Genetics Part B Neuropsychiatric Genetics,"A polygenic resilience score moderates the genetic risk for schizophrenia: Replication in 18,090 cases and 28,114 controls from the Psychiatric Genomics Consortium",False,proceed,True,True,True,False,True
2035300293,10.1093/ijl/ecp022,2009.0,article,International Journal of Lexicography,Electronic Dictionary Entries with Animated Pictures: Lookup Preferences and Word Retention,False,proceed,True,False,True,True,False
4404329985,10.1177/13623613241290880,2024.0,article,Autism,Investigating visual perspective taking and belief reasoning in autistic adults: A pre-registered online study,False,discard,False,False,False,False,False
4212779068,10.7717/peerj.12948,2022.0,article,PeerJ,No evidence of conditioning of pupillary constriction despite overtraining,False,proceed,False,False,False,True,False
2041984823,10.1371/journal.pone.0121744,2015.0,article,PLoS ONE,"STEP Levels Are Unchanged in Pre-Frontal Cortex and Associative Striatum in Post-Mortem Human Brain Samples from Subjects with Schizophrenia, Bipolar Disorder and Major Depressive Disorder",False,proceed,True,False,False,False,False
2162124313,10.1080/17470218.2014.995110,2014.0,article,Quarterly Journal of Experimental Psychology,What can we learn about immediate memory from the development of children's free recall?,False,proceed,False,False,True,False,False
1970882972,10.1158/1055-9965.epi-08-0327,2009.0,article,Cancer Epidemiology Biomarkers & Prevention,Replication of the 10q11 and Xp11 Prostate Cancer Risk Variants: Results from a Utah Pedigree-Based Study,False,proceed,True,True,True,False,True
1997399073,10.1121/1.3089220,2009.0,article,The Journal of the Acoustical Society of America,Can temporal fine structure represent the fundamental frequency of unresolved harmonics?,False,proceed,True,False,False,False,False
1489968666,10.1111/j.1600-0447.1978.tb00238.x,1978.0,article,Acta Psychiatrica Scandinavica,Schizophrenia and communication efficiency,False,proceed,True,False,False,False,True
4390673901,10.1093/abm/kaad072,2024.0,article,Annals of Behavioral Medicine,"The Relationship Between Perceived Uncontrollable Mortality Risk and Health Effort: Replication, Secondary Analysis, and Mini Meta-analysis",False,proceed,True,True,True,False,True
4410983603,10.1162/nol.a.13,2025.0,article,Neurobiology of Language,Bilateral Word Selectivity Gradients in the Visual Word Form System in Skilled Deaf Readers,False,discard,False,False,False,False,False
2122045153,10.1109/metric.2002.1011340,2003.0,article,,Experience from replicating empirical studies on prediction models,False,proceed,False,False,False,False,True
4390929439,10.1098/rsos.231003,2024.0,article,Royal Society Open Science,Replicability of simulation studies for the investigation of statistical methods: the RepliSims project,False,proceed,False,False,False,False,True
4406021080,10.64719/pb.4509,2025.0,article,Psychopharmacology Bulletin,Macrophage Migration Inhibitory Factor and Interleukin 1-β mRNA Levels as Predictors of Antidepressant Treatment Response in Major Depression,False,proceed,True,True,True,True,True
3087034375,10.1177/1474704920960450,2020.0,article,Evolutionary Psychology,No Evidence for a Relationship between Intelligence and Ejaculate Quality,False,proceed,True,True,True,False,True
3135487730,10.1016/j.biopsycho.2021.108058,2021.0,article,Biological Psychology,An EEG signature of suicidal behavior in female patients with major depressive disorder? A non-replication,False,proceed,True,False,False,True,True
2024021976,10.1037/0022-006x.72.1.31,2004.0,article,Journal of Consulting and Clinical Psychology,Mindfulness-Based Cognitive Therapy for Depression: Replication and Exploration of Differential Relapse Prevention Effects.,False,proceed,False,True,False,False,True
1977789450,10.1901/jaba.1991.24-537,1991.0,article,Journal of Applied Behavior Analysis,A COMPREHENSIVE EVALUATION OF REINFORCER IDENTIFICATION PROCESSES FOR PERSONS WITH PROFOUND MULTIPLE HANDICAPS,False,proceed,True,False,False,False,False
2309036171,10.1016/j.jesp.2015.10.001,2016.0,article,Journal of Experimental Social Psychology,The pipeline project: Pre-publication independent replications of a single laboratory's research pipeline,False,proceed,False,True,False,False,True
