pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,paper_type,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,classify_llm_model,oa_work_id_r,oa_work_id_o,study_r,doi_o,title_o,study_o,year_o,authors_o,ref_o,bibtex_ref_o,bibtex_ref_r,link_method,link_evidence,link_confidence,link_llm_model,screen_categories,doi_o_verification,pdf_source,pdf_url,pdf_name,parse_method,outcome,outcome_phrase,outcome_confidence,out_quote_source,outcome_reasoning,outcome_computation,outcome_computational_quote,out_quote_computational_source,outcome_robustness,outcome_robustness_quote,out_quote_robust_source,outcome_llm_model,type,original_rank,n_originals,study_status,study_status_reasoning,study_status_model,osf_type,outcome_keyword_guess
01c980c5929475217e986f078615fcf5,10.1002/ijc.23471,Chromosome 8q24 markers: Risk of early‐onset and familial prostate cancer,"Recent admixture mapping and linkage/association studies have implicated an approximately 1 Mb region on chromosome 8q24 in prostate cancer susceptibility. In a subsequent follow-up investigation, Haiman et al. (Nat Genet 2007;39:638-44) observed significant, independent associations between 7 markers within this region and sporadic prostate cancer risk in a multi-ethnic sample. To clarify the risk associated with hereditary prostate cancer, we tested for prostate cancer association with 6 of these 7 markers in a sample of 1,015 non-Hispanic white men with and without prostate cancer from 403 familial and early-onset prostate cancer families. Single nucleotide polymorphisms (SNPs) rs6983561 and rs6983267 showed the strongest evidence of prostate cancer association. Using a family-based association test, the minor (""C"") allele of rs6983561 and the major (""G"") allele of rs6983267 were preferentially transmitted to affected men (p < 0.05), with estimated odds ratios (ORs) of 2.26 (95% confidence interval of 1.06-4.83) and 1.30 (95% confidence interval of 0.99-1.71), respectively, for an additive model. Notably, rs6983561 was significantly associated with prostate cancer among men diagnosed at an early (<50 years) but not later age (p = 0.03 versus p = 0.21). Similarly, the association with rs6983267 was (not) statistically significant among men with(out) clinically aggressive disease (p = 0.007 versus p = 0.34). Our results confirm the association of prostate cancer with several of the SNPs on chromosome 8q24 initially reported by Haiman et al. In addition, our results suggest that the increased risk associated with these SNPs is approximately doubled in individuals predisposed to develop early onset or clinically aggressive disease.",2008,,,,https://openalex.org/W1996135972,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2008, title={Chromosome 8q24 markers: Risk of early‐onset and familial prostate cancer}, year={2008}, doi={10.1002/ijc.23471}, url={https://doi.org/10.1002/ijc.23471}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
e0822e4f798e27f9e9463a4b89d5c58c,10.1002/jae.1078,Aggregation is not the solution: the PPP puzzle strikes back,"Abstract Recently, Imbs, Mumtaz, Ravn and Rey (2005, hereinafter IMRR) have argued that much of the purchasing power parity (PPP) puzzle is due to upwardly biased estimates of persistence. According to them, the source of the bias is the existence of heterogeneous price adjustment dynamics at the sectoral level that established time series or panel data methods fail to control for. This paper re‐examines this claim in two steps. Firstly, we demonstrate that IMRR's measures of sectoral persistence are systematically downwardly biased because they are based on an inaccurate definition of the ‘average’ impulse response function (IRF). We then show that standard estimates of shock persistence are recovered after this bias is corrected. Secondly, building on the results in Mayoral (2008), which prove that aggregate and micro models induce the same shock persistence behavior, we show that estimates based on aggregate and sectoral exchange rates are, in fact, highly consistent. Thus, aggregation is not the solution to the PPP puzzle. Copyright © 2009 John Wiley & Sons, Ltd.",2009,,,,https://openalex.org/W2170301873,,,reproduction,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2009, title={Aggregation is not the solution: the PPP puzzle strikes back}, year={2009}, doi={10.1002/jae.1078}, url={https://doi.org/10.1002/jae.1078}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,reproduction,1,1,,,,,
f5cd259aec7de0196b8190ff5c11a071,10.1002/mgg3.290,"Identification and characterization of variants and a novel 4 bp deletion in the regulatory region of <i><scp>SIX</scp>6</i>, a risk factor for primary open‐angle glaucoma","Abstract Background Primary open‐angle glaucoma (POAG) is a complex disease of multigenic inheritance and the most common subtype of glaucoma. SIX6 encodes a transcription factor involved in retina, optic nerve, and pituitary development. Previous studies showed a genetic association between the SIX6 locus and POAG, identifying risk alleles. Whether these alleles are present also in the south Indian population is unclear. Methods To address this question, the SIX6 gene and an already characterized and highly conserved SIX6 enhancer (Ch14:60974427‐60974430) were sequenced in two south Indian cohorts, respectively, composed of 65/65 and 200/200 POAG cases/age‐matched controls. We next used Taqman‐based allelic discrimination assay to genotype a common variant (rs33912345: c.421A>C) and the rs1048372 SNP in two cohorts, respectively, composed of 557/387 and 590/448 POAG cases/age‐matched controls. An additional cohort of 153 POAG cases was subsequently recruited to assess the association of the rs33912345:c.421A>C and rs10483727 variants with more prominent changes in two POAG diagnostic parameters: retinal nerve fiber layer thickness and vertical cup/disc ratio, using spectral domain optical coherence tomography. The activity of the newly identified enhancer variants was assessed by transgenesis in zebrafish and luciferase assays. Results We identified two known rare and two common variants in the SIX6 locus and a novel 4 bp deletion in the analyzed enhancer. Contrary to previous studies, we could not establish a significant association between the rs10483727 and rs33912345:c.421A>C variants and PAOG in the south Indian ethnicity but patients carrying the corresponding C or T risk alleles exhibited a dose‐dependent reduction of the thickness of the retinal nerve fiber layer and a significant increase in the vertical cup/disc ratio. Transgenesis in zebrafish and luciferase assays demonstrated that the newly identified 4 bp deletion significantly reduced reporter expression in cells of the retinal ganglion and amacrine layers, where human SIX6 is expressed. Conclusion Altogether, our data further support the implication of SIX6 variants as POAG risk factors and implicates SIX6 haploinsufficiency in POAG pathogenesis.",2017,,,,https://openalex.org/W2608642385,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2017, title={Identification and characterization of variants and a novel 4 bp deletion in the regulatory region of <i><scp>SIX</scp>6</i>, a risk factor for primary open‐angle glaucoma}, year={2017}, doi={10.1002/mgg3.290}, url={https://doi.org/10.1002/mgg3.290}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
61197065bb5dcebcf43ab32e703b9a44,10.1007/s00181-012-0663-4,A note on the robustness of Card and Krueger (1994) and Neumark and Wascher (2000),,2012,,,,https://openalex.org/W2069201872,,,reproduction,screen,,medium,single_original,low,,,,,10.1257/aer.90.5.1362,Minimum Wages and Employment: A Case Study of the Fast-Food Industry in New Jersey and Pennsylvania: Comment,,2000,"Neumark, D.; Wascher, W.","Neumark, D., & Wascher, W. (2000). Minimum Wages and Employment: A Case Study of the Fast-Food Industry in New Jersey and Pennsylvania: Comment. American Economic Review, 90(5), 1362–1396. https://doi.org/10.1257/aer.90.5.1362","@article{Neumark_2000, title={Minimum Wages and Employment: A Case Study of the Fast-Food Industry in New Jersey and Pennsylvania: Comment}, author={Neumark, D. and Wascher, W.}, journal={American Economic Review}, volume={90}, number={5}, pages={1362--1396}, year={2000}, doi={10.1257/aer.90.5.1362}, url={https://doi.org/10.1257/aer.90.5.1362}}","@misc{Unknown_2012, title={A note on the robustness of Card and Krueger (1994) and Neumark and Wascher (2000)}, year={2012}, doi={10.1007/s00181-012-0663-4}, url={https://doi.org/10.1007/s00181-012-0663-4}}",single_candidate_after_requery,,medium,,,,,,,,cannot_be_determined,,low,,,,,,,,,,reproduction,1,1,,,,,
8263ec415493f9c10fc5b7c72c35df59,10.1007/s00296-010-1519-x,The PADI4 gene does not contribute to genetic susceptibility to rheumatoid arthritis in Chinese Han population,,2011,,,,https://openalex.org/W1965910014,,,replication,screen,,medium,single_original,low,,,,,,,,,,,,"@misc{Unknown_2011, title={The PADI4 gene does not contribute to genetic susceptibility to rheumatoid arthritis in Chinese Han population}, year={2011}, doi={10.1007/s00296-010-1519-x}, url={https://doi.org/10.1007/s00296-010-1519-x}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
6042ef97586559c7d43114ad8bccb2b0,10.1007/s10508-017-0993-6,Have Mischievous Responders Misidentified Sexual Minority Youth Disparities in the National Longitudinal Study of Adolescent to Adult Health?,,2018,,,,https://openalex.org/W2611220416,,,reproduction,screen,,medium,single_original,low,,,,,,,,,,,,"@misc{Unknown_2018, title={Have Mischievous Responders Misidentified Sexual Minority Youth Disparities in the National Longitudinal Study of Adolescent to Adult Health?}, year={2018}, doi={10.1007/s10508-017-0993-6}, url={https://doi.org/10.1007/s10508-017-0993-6}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,reproduction,1,1,,,,,
eeb3ada0444fd400d1b6918b4dd67170,10.1007/s10899-009-9150-z,Impact of Mode of Display and Message Content of Responsible Gambling Signs for Electronic Gaming Machines on Regular Gamblers,"Harm-minimization strategies aim to reduce gambling-related risks; however, minimal evidence supports the effectiveness of current strategies involving the placement of warning signs in gambling venues and on electronic gaming machines (EGMs). This qualitative replication study evaluated the differential effect of pop-up messages compared to static signs and the content of messages on EGMs on recall, thoughts, and behaviors assessed during the session and at 2-week follow-up. In Study 1, 127 regular EGM gamblers (male = 97, mean age = 20.3) recruited from a university student population attended a laboratory where they were randomly assigned to play a computer-based simulated EGM analogue displaying signs that differed by (a) mode of presentation (pop-up and static) and (b) message content (informative, self-appraisal, and control/blank). In Study 2, an identical methodology was used but included the use of a simulated EGM within an in vivo gaming setting with 124 regular EGM players (male = 81, mean age = 44.1). Results from both studies showed that pop-up messages were recalled more effectively than static messages immediately and at 2-week follow-up. Pop-up messages reportedly had a significantly greater impact on within-session thoughts and behaviors. Messages encouraging self-appraisal resulted in significantly greater effect on self-reported thoughts and behaviors during both the experimental session and in subsequent EGM play. These findings support the effectiveness of pop-up messages containing self-appraisal messages as an appropriate harm-minimization initiative.",2010,,,,https://openalex.org/W2101466347,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2010, title={Impact of Mode of Display and Message Content of Responsible Gambling Signs for Electronic Gaming Machines on Regular Gamblers}, year={2010}, doi={10.1007/s10899-009-9150-z}, url={https://doi.org/10.1007/s10899-009-9150-z}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
e92bcf0e7b6e7907ed03a49ce949d0b7,10.1007/s10964-010-9530-9,The Five Cs Model of Positive Youth Development: A Longitudinal Analysis of Confirmatory Factor Structure and Measurement Invariance,"The understanding of positive development across adolescence rests on having a valid and equivalent measure of this construct across the breadth of this period of life. Does the Positive Youth Development (PYD) construct based on the Five Cs model have satisfactory psychometric properties for such longitudinal measurement invariance? Using longitudinal data derived from the 4-H Study of PYD, we assessed 920 youth (61.6% female) from a racially and ethically diverse sample (67.3% European American) who participated in three waves (Grades 8-10) of data collection. Building on prior findings that the Five Cs (i.e., Competence, Confidence, Connection, Character, and Caring) model of PYD was a robust measure that could be assessed comparably during early adolescence, we tested a hierarchy of second-order confirmatory factor analysis models to assess the extent to which PYD can be measured equivalently across middle adolescence. Evidence was found for strict measurement invariance across three measurement occasions, including equivalence of first-order and second-order factor loadings, equality of intercepts of observed variables, and equality of item uniqueness and disturbances of the first-order factors. These results suggest that PYD can be measured in the same way across measurement occasions, a prerequisite for the study of development. Implications for research and application of being able to measure PYD equivalently across adolescence are discussed.",2010,,,,https://openalex.org/W2071117154,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2010, title={The Five Cs Model of Positive Youth Development: A Longitudinal Analysis of Confirmatory Factor Structure and Measurement Invariance}, year={2010}, doi={10.1007/s10964-010-9530-9}, url={https://doi.org/10.1007/s10964-010-9530-9}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
6f7774557f5293940760c80b6b01231b,10.1007/s11033-013-2830-x,Age-dependent association of KIBRA gene polymorphism with Alzheimer’s disease in Han Chinese,"Genetic factors play an important role in the Alzheimer's disease (AD) development and memory impairment is a cardinal clinical feature of AD. Kidney and brain expressed protein (KIBRA), owing to its connection with human episodic memory, became an interesting candidate gene for AD. Recently, KIBRA (rs17070145) was reported to be associated with AD in the genetic and functional levels in Caucasian and African-American, and the association might be different across age groups. To investigate the possibility of age-dependent association of KIBRA with AD in Asian, we conducted an independent replication study in a cohort of 1,586 subjects from Han Chinese (including 790 LOAD patients and 796 healthy controls). The results revealed no significant differences in the distributions of genotype or allele between LOAD and control groups in the total sample. However, when these data were stratified by their age, we observed a significant difference in the genotypes and alleles frequencies (genotype: p = 0.004, allele: p = 0.035) in the young subgroup. Moreover, the association was further demonstrated in logistic regression analysis (rs17070145: p = 0.045, OR = 0.428). Our data suggested that KIBRA might associate with younger AD patients (≤74 years) in a Northern Han Chinese population.",2013,,,,https://openalex.org/W2061414803,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2013, title={Age-dependent association of KIBRA gene polymorphism with Alzheimer’s disease in Han Chinese}, year={2013}, doi={10.1007/s11033-013-2830-x}, url={https://doi.org/10.1007/s11033-013-2830-x}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
e8f6bfa9dcadc636cafb75694f1695f3,10.1007/s11136-013-0387-8,Using the EORTC-QLQ-C30 in clinical practice for patient management: identifying scores requiring a clinician’s attention,"PurposePatient-reported outcomes (PROs) are used increasingly for individual patient management. Identifying which PRO scores require a clinician's attention is an ongoing challenge. Previous research used a needs assessment to identify EORTC-QLQ-C30 cutoff scores representing unmet needs. This analysis attempted to replicate the previous findings in a new and larger sample.MethodsThis analysis used data from 408 Japanese ambulatory breast cancer patients who completed the QLQ-C30 and Supportive Care Needs Survey-Short Form-34 (SCNS-SF34). Applying the methods used previously, SCNS-SF34 item/domain scores were dichotomized as no versus some unmet need. We calculated area under the receiver operating characteristic curve (AUC) to evaluate QLQ-C30 scores' ability to discriminate between patients with no versus some unmet need based on SCNS-SF34 items/domains. For QLQ-C30 domains with AUC ≥ 0.70, we calculated the sensitivity, specificity, and predictive value of various cutoffs for identifying unmet needs. We hypothesized that compared to our original analysis, (1) the same six QLQ-C30 domains would have AUC ≥ 0.70, (2) the same SCNS-SF34 items would be best discriminated by QLQ-C30 scores, and (3) the sensitivity and specificity of our original cutoff scores would be supported.ResultsThe findings from our original analysis were supported. The same six domains with AUC ≥ 0.70 in the original analysis had AUC ≥ 0.70 in this new sample, and the same SCNS-SF34 item was best discriminated by QLQ-C30 scores. Cutoff scores were identified with sensitivity ≥0.84 and specificity ≥0.54.ConclusionGiven these findings' concordance with our previous analysis, these QLQ-C30 cutoffs could be implemented in clinical practice and their usefulness evaluated.",2013,,,,https://openalex.org/W2021789094,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2013, title={Using the EORTC-QLQ-C30 in clinical practice for patient management: identifying scores requiring a clinician’s attention}, year={2013}, doi={10.1007/s11136-013-0387-8}, url={https://doi.org/10.1007/s11136-013-0387-8}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
a146a732ab406fdf1abb6b31f77eda99,10.1007/s11136-014-0629-4,"Cancer patients’ function, symptoms and supportive care needs: a latent class analysis across cultures","PurposePatient-reported outcomes (PROs) are an umbrella term covering a range of outcomes, including symptoms, functioning, health-related quality of life, and supportive care needs. Research regarding the appropriate PRO questionnaires to use is informative. A previously published latent class analysis (LCA) examined patterns of function, symptoms, and supportive care needs in a sample of US cancer patients. The current analysis investigated whether the findings from the original study were replicated in new samples from different countries and whether a larger sample combining all the data would affect the classes identified.MethodsThis secondary analysis of data from 408 Japanese and 189 Canadian cancer patients replicated the methods used in the original LCA using data from 117 US cancer patients. In all samples, subjects completed the EORTC-QLQ-C30 and Supportive Care Needs Survey Short Form-34 (SCNS-SF34). We first dichotomized individual function, symptom, and need domain scores. We then performed LCA to investigate the patterns of domains for each of the outcomes, both in the individual country samples and then combining the data from all three samples.ResultsAcross all analyses, class assignment was made by level of function, symptoms, or needs. In individual samples, only two-class models (""high"" vs. ""low"") were generally identifiable while in the combined sample, three-class models (""high"" vs. ""moderate"" vs. ""low"") best fit the data for all outcomes.ConclusionsIn this analysis, the level of burden experienced by patients was the key factor in defining classes.",2015,,,,https://openalex.org/W2068475950,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2015, title={Cancer patients’ function, symptoms and supportive care needs: a latent class analysis across cultures}, year={2015}, doi={10.1007/s11136-014-0629-4}, url={https://doi.org/10.1007/s11136-014-0629-4}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
1116279c173a7c13c979ef141a6a5030,10.1007/s11136-021-03013-x,"Quality of life in adults with autism spectrum disorder: influence of age, sex, and a controlled, randomized mindfulness-based stress reduction pilot intervention","PurposeAdults with autism spectrum disorder (ASD) consistently report worse functional health and well-being, compared to neurotypical (NT) peers. In a series of studies, we aimed to elucidated the effects of sex, age, and their interaction on health-related quality of life (HRQoL) and evaluated the effectiveness of mindfulness-based stress reduction (MBSR) for improving health-, disability-, and autism-related QoL, with possible sex and age outcome moderators, in adults with ASD.MethodsStudy 1 used the 36-Item Short Form Survey to compare mental and physical HRQoL composite scores in adults with ASD (n = 67) and matched NT adults (n = 66). Study 2 was a randomized pilot evaluation of the effect of MBSR, compared to an active control intervention with social support and relaxation education (support/education; n = 56), on the World Health Organization QoL BREF, Disability, and Autism-Specific scales in adults with ASD.ResultsIn Study 1, we replicated findings that mental HRQoL is worse in both men and women with ASD, compared to NT counterparts, but physical HRQoL is only worse in women with ASD. We present novel findings that older age is associated with better mental HRQoL in women with ASD only. In Study 2, MBSR improved disability-related QoL in adults with ASD over and above the support/education intervention, but both interventions improved mental HRQoL. Lastly, both interventions were more effective for HRQoL improvements in women with ASD.ConclusionFindings encourage precision medicine approaches tailored to age and sex groups for best HRQoL outcomes in adults with ASD.Clinicaltrialsgov Identifier: NCT04017793.",2022,,,,https://openalex.org/W3207036323,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2022, title={Quality of life in adults with autism spectrum disorder: influence of age, sex, and a controlled, randomized mindfulness-based stress reduction pilot intervention}, year={2022}, doi={10.1007/s11136-021-03013-x}, url={https://doi.org/10.1007/s11136-021-03013-x}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
