doi_r,title_r,doi_o,title_o,set,label,mo_titles,mo_dois,old_key,old_model,mo_key,quote,error,confident,reasoning,flag,answer,flag_names_other,alt,flag_conf,alt_is_mo,alt_first_is_mo
10.1523/eneuro.0430-21.2022,Custom-Built Operant Conditioning Setup for Calcium Imaging and Cognitive Testing in Freely Moving Mice,10.1523/eneuro.0045-21.2021,"Unique Effects of Social Defeat Stress in Adolescent Male Mice on the Netrin-1/DCC Pathway, Prefrontal Cortex Dopamine and Cognition",control,agrees_with_mo,"['Unique effects of social defeat stress in adolescent male mice on the Netrin-1/DCC pathway, prefrontal cortex dopamine and cognition (Social stress in adolescent vs. adult male mice)']",['10.1523/eneuro.0045-21.2021'],@vassilev2021,gpt-5.6-luna,@vassilev2021,"Using this setup, we replicate our previously published findings showing that mice exposed to social defeat stress in adolescence have inhibitory control impairments in the Go/No-Go task when they reach adulthood.",,True,"The study says it replicates 'our previously published findings' that adolescent social defeat stress causes adult Go/No-Go inhibitory-control impairments, which matches @vassilev2021's title and topic exactly. No other listed record combines the same social-defeat adolescence, Go/No-Go cognition, a",False,True:@vassilev2021:,False,[],False,False,False
10.1093/ije/dyv127,Re-analysis of health and educational impacts of a school-based deworming programme in western Kenya: a pure replication,10.1111/j.1468-0262.2004.00481.x,Worms: Identifying Impacts on Education and Health in the Presence of Treatment Externalities,control,agrees_with_mo,"['Worms: identifying impacts on education and health in the presence of treatment externalities', 'Worms: identifying impacts on education and health in the presence of treatment externalities', 'Worms: identifying impacts on education and health in the presence of treatment externalities', 'Worms: identifying impacts on education and health in the presence of treatment externalities']","['10.1111/j.1468-0262.2004.00481.x', '10.1111/j.1468-0262.2004.00481.x', '10.1111/j.1468-0262.2004.00481.x', '10.1111/j.1468-0262.2004.00481.x']",@miguel2003,gpt-5.6-luna,@miguel2003,"In this pure replication, we used data provided by the original authors to re-analyse the study according to their methods. We compared these results against those presented in the original paper.",,True,"The abstract describes re-analyzing the original study conducted in Kenya in 1998-99 that reported school attendance benefits and treatment externalities, matching the published article @miguel2003; the similar @kremer record is a working paper/preprint, not the original paper being re-tested.",False,True:@miguel2003:,False,[],False,False,False
10.1002/pros.21443,Chromosomes 4 and 8 implicated in a genome wide SNP linkage scan of 762 prostate cancer families collected by the ICPCG,10.1086/432377,"A Combined Genomewide Linkage Scan of 1,233 Families for Prostate Cancer–Susceptibility Genes Conducted by the International Consortium for Prostate Cancer Genetics",control,agrees_with_mo,"['A combined genomewide linkage scan of 1,233 families for prostate cancer susceptibility genes conducted by the international consortium for prostate cancer genetics']",['10.1086/432377'],@xu2005,gpt-5.6-luna,@xu2005,"In a previous microsatellite-based linkage scan of 1,233 PC families, we identified suggestive evidence for linkage (i.e., LOD ≥ 1.86) at 5q12, 15q11, 17q21, 22q12, and two loci on 8p, with additional regions implicated in subsets of families defined by age at diagnosis, disease aggressiveness, or number of affected members. METHODS: In an attempt to replicate these findings and increase linkage resolution, we used the Illumina 6000 SNP linkage panel to perform a genome-wide linkage scan of an independent set of 762 multiplex PC families, collected by 11 International Consortium for Prostate Cancer Genetics (ICPCG) groups.",,True,"The study explicitly re-tests a previous microsatellite-based linkage scan of 1,233 PC families collected by the ICPCG, which matches @xu2005 exactly by title, family count, consortium, and design; no other listed record fits that specific description as well.",False,True:@xu2005:,False,[],False,False,False
10.3389/fonc.2023.1139347,Replication of genetic associations of chemotherapy-related cardiotoxicity in the adjuvant NSABP B-31 clinical trial,10.1097/fpc.0000000000000302,Genome-wide association study of cardiotoxicity in the NCCTG N9831 (Alliance) adjuvant trastuzumab trial,control,agrees_with_mo,"['Genome-wide association study of cardiotoxicity in the NCCTG N9831 (Alliance) adjuvant trastuzumab trial', 'Genome-wide association study of cardiotoxicity in the NCCTG N9831 (Alliance) adjuvant trastuzumab trial']","['10.1097/fpc.0000000000000302', '10.1097/fpc.0000000000000302']",@serie2017,gpt-6-luna,@serie2017,Associations of maximum decline in LVEF in the NCCTG N9831 patients did not replicate in the NSABP B-31 patients.,,True,"The study explicitly re-tests genetic associations previously found in the NCCTG N9831 trial, including maximum decline in LVEF, which uniquely matches the GWAS by Serie et al.; no other record is the original genetic association study in that trial.",False,True:@serie2017:,False,[],False,False,False
10.3758/s13414-020-02239-0,Selection in working memory is resource-demanding: Concurrent task effects on the retro-cue effect,10.3758/s13414-013-0615-x,Orienting attention in visual working memory requires central capacity: Decreased retro-cue effects under dual-task conditions,control,agrees_with_mo,"['Orienting attention in visual working memory requires central capacity: decreased retro-cue effects under dual-task conditions', 'Orienting attention in visual working memory requires central capacity: decreased retro-cue effects under dual-task conditions']","['10.3758/s13414-013-0615-x', '10.3758/s13414-013-0615-x']",@janczyk2014,gpt-5.6-luna,@janczyk2014,"Here we explore a potential issue in that study - the temporal overlap of the secondary task response with the memory test presentation. We replicated their paradigm by inserting a tone discrimination task at the retro-cue offset, but we also included a condition in which the tone task and the memory test were temporally separated.",,True,"The study explicitly identifies the original as Janczyk & Berryhill (2014), Attention, Perception, and Psychophysics, 76(3), 715-724, and says it replicated their paradigm with a tone discrimination task at retro-cue offset and articulatory suppression as in their study.",False,True:@janczyk2014:,False,[],False,False,False
10.1186/s41235-020-00260-3,Wielding a gun increases judgments of others as holding guns: a randomized controlled trial,10.1037/a0027881,Action alters object identification: Wielding a gun increases the bias to see guns.,control,agrees_with_mo,['Action alters object identification: Wielding a gun increases the bias to see guns'],['10.1037/a0027881'],@witt2012,gpt-5.6-luna,@witt2012,"Thus, the first step was to conduct a high-powered replication. We found a significant gun embodiment effect in participants' reaction times and in their proportion of correct responses, but not in signal detection measures of bias, as had been originally reported.",,True,"The study's abstract and quoted passage describe replicating the 'gun embodiment effect' — wielding a gun biasing judgments that others hold guns — which is precisely the finding of @witt2012, and no other listed record (e.g., shooter-bias or weapon-priming papers like @payne2001, @correll2002, @and",False,True:@witt2012:,False,[],False,False,False
10.2466/pr0.1994.74.2.380,Attitudes toward Parents: A Direct Replication,10.2466/pr0.1993.72.3.744,College Students' Attitudes toward Relationships with Their Parents as a Function of Gender,control,agrees_with_mo,"[""College students' attitudes toward relationships with their parents as a function of gender""]",['10.2466/pr0.1993.72.3.744'],@vitulli1993,gpt-5.4-mini,@vitulli1993,A different sample of 84 college students' relationships with their parents were surveyed in a replication one year after the original study.,,True,"The study describes a direct replication of an original survey of college students' relationships with parents one year earlier, and @vitulli1993 is the only listed record matching that original study's topic, population, design, and citation role. The other references concern unrelated theory or me",False,True:@vitulli1993:,False,[],False,False,False
10.1186/s13104-019-4590-8,Exploration of shared genetic susceptibility loci between type 1 diabetes and rheumatoid arthritis in the Pakistani population,10.1007/s00251-015-0839-0,Genetic link of type 1 diabetes susceptibility loci with rheumatoid arthritis in Pakistani patients,control,agrees_with_mo,['Genetic link of type 1 diabetes susceptibility loci with rheumatoid arthritis in Pakistani patients'],['10.1007/s00251-015-0839-0'],@kiani2015b,gpt-5.6-luna,@kiani2015b,We sought to replicate seven T1D-related SNPs (single nucleotide polymorphisms) that have been previously reported to be associated with RA susceptibility in a small set of mixed family-based and case–control Pakistani sample in a relatively large and independent RA case–control sample from the same population.,,True,"The study says it sought to replicate seven T1D-related SNPs previously reported to be associated with RA susceptibility in a small mixed family-based and case-control Pakistani sample, which uniquely matches the original report by Kiani et al. (@kiani2015b), not the erratum (@kiani2015c) or other r",False,True:@kiani2015b:,False,[],False,False,False
10.1371/journal.pone.0175538,Absence of antibodies against KIR4.1 in multiple sclerosis: A three-technique approach and systematic review,10.1056/nejmoa1110740,Potassium Channel KIR4.1 as an Immune Target in Multiple Sclerosis,control,agrees_with_mo,['Potassium channel KIR4.1 as an immune target in multiple sclerosis'],['10.1056/nejmoa1110740'],@srivastava2012,gpt-5.6-luna,@srivastava2012,We aimed to replicate the association using three different approaches to overcome the technical limitations of a single technique.,,True,"The abstract says the study aimed to replicate the association of anti-KIR4.1 antibodies with MS and used ELISA 'according to original protocols'; this points to the primary report of that association, @srivastava2012. Other KIR4.1 records are replications, follow-ups, or technical studies, not the ",False,True:@srivastava2012:,False,[],False,False,False
10.5334/jcaa.52,"Agent-Based Modeling, Scientific Reproducibility, and Taphonomy: A Successful Model Implementation Case Study",10.1177/0959683615609754,Modelling the palimpsest: An exploratory agent-based model of surface archaeological deposit formation in a fluvial arid Australian landscape,control,agrees_with_mo,['Modelling the palimpsest: an exploratory agent-based model of surface archaeological deposit formation in a fluvial arid Australian landscape'],['10.1177/0959683615609754'],@davies2015,gpt-5.6-luna,@davies2015,"This paper documents the process of a successful ABM replication study, as well as two additional modifications to the original model. Results corroborate the findings of the original geoarchaeological model",,True,"The study describes replicating an 'original geoarchaeological model' whose findings concern episodic geomorphic events, archaeological deposit formation, and radiocarbon records, which matches @davies2015's palimpsest model of surface archaeological deposit formation in a fluvial arid Australian la",False,True:@davies2015:,False,[],False,False,False
10.1038/s41531-018-0064-2,Antibody biomarker for de novo Parkinson disease: attempted validation,10.1038/npjparkd.2016.12,Blood biomarker for Parkinson disease: peptoids,control,agrees_with_mo,['Blood biomarker for Parkinson disease: peptoids'],['10.1038/npjparkd.2016.12'],@yazdani2016,gpt-5.6-luna,@yazdani2016,The current study sought to validate that finding using serum samples from de novo and control subjects in the Parkinson's Progression Markers Initiative study.,,True,"The study explicitly describes validating its previous peptoid-based PD2 antibody biomarker finding, which matches @yazdani2016's peptoid blood biomarker study; no other listed record concerns that peptoid finding or design.",False,True:@yazdani2016:,False,[],False,False,False
10.1080/15402000701264005,How Early in Treatment is PAP Adherence Established? Revisiting Night-to-Night Variability,10.1093/sleep/20.4.278,Night-To-Night Variability in CPAP Use Over the First Three Months of Treatment,control,agrees_with_mo,['Night-to-night variability in CPAP use over the first three months of treatment'],['10.1093/sleep/20.4.278'],@weaver1997b,gpt-5.6-luna,@weaver1997b,"Previous studies have suggested that early PAP use can predict long-term adherence, but these studies have not been replicated. This article presents a replication study enhanced by a longer follow up and additional data to suggest that 6-month adherence can be predicted within the first days of PAP use.",,True,"The study's title 'Revisiting Night-to-Night Variability' directly matches @weaver1997b's title and its 3-month night-to-night CPAP use focus, and the abstract's mention of early PAP use predicting adherence with only 3-month follow-up fits that original better than any other record.",False,True:@weaver1997b:,False,[],False,False,False
10.1093/eep/dvaf016,Immediate and durable effects of maternal tobacco consumption on placental DNA methylation: a replication and discovery study,10.1186/s12916-020-01736-1,Immediate and durable effects of maternal tobacco consumption alter placental DNA methylation in enhancer and imprinted gene-containing regions,control,agrees_with_mo,['Immediate and durable effects of maternal tobacco consumption alter placental DNA methylation in enhancer and imprinted gene-containing regions'],['10.1186/s12916-020-01736-1'],@rousseaux2020,gpt-5.6-luna,@rousseaux2020,"Using DNA methylation data from the EPIC array of 341 new placentas (85 smokers, 219 non-smokers, and 37 former smokers) from the EDEN cohort, we used a candidate approach to replicate maternal smoking-associated CpGs and regions previously identified using the 450K array",,True,"The replication study's title directly echoes @rousseaux2020's title and its abstract specifies replication of maternal smoking-associated CpGs/regions from the prior 450K-array placental study, with LEKR1 as the top hit in both the initial and replication studies. No other listed record matches tha",False,True:@rousseaux2020:,False,[],False,False,False
10.1093/brain/awr007,TMEM106B is associated with frontotemporal lobar degeneration in a clinically diagnosed patient cohort,10.1038/ng.536,Common variants at 7p21 are associated with frontotemporal lobar degeneration with TDP-43 inclusions,control,agrees_with_mo,"['Common variants at 7p21 are associated with frontotemporal lobar degeneration with TDP-43 inclusions', 'Common variants at 7p21 are associated with frontotemporal lobar degeneration with TDP-43 inclusions', 'Common variants at 7p21 are associated with frontotemporal lobar degeneration with TDP-43 inclusions']","['10.1038/ng.536', '10.1038/ng.536', '10.1038/ng.536']",@deerlin2010,gpt-5.6-luna,@deerlin2010,Transmembrane Protein 106B SNP rs1990622 was recently shown to modify the risk of frontotemporal lobar degeneration with TDP-43 inclusions (FTD-TDP). An independent replication study of this genetic variant was performed in 381 individuals from Catalonia (Spain).,,True,"The study describes the target as showing that TMEM106B SNP rs1990622 modifies risk of FTLD-TDP, which uniquely matches @deerlin2010's discovery finding at 7p21/TMEM106B. Other TMEM106B records focus on GRN carriers, mechanism, age-at-onset, or clinical replication rather than being the original rs1",False,True:@deerlin2010:,False,[],False,False,False
10.1101/lm.2269911,Dorsal and ventral striatal protein synthesis inhibition affect reinforcer valuation but not the consolidation of instrumental learning,10.1038/nn973,Early consolidation of instrumental learning requires protein synthesis in the nucleus accumbens,control,agrees_with_mo,['Early consolidation of instrumental learning requires protein synthesis in the nucleus accumbens'],['10.1038/nn973'],@hernandez2002,gpt-5.6-luna,@hernandez2002,"In the current experiments, we first replicated the effect of unprotected post-session anisomycin infusions into the NAcc on instrumental acquisition.",,True,"The study explicitly says it replicated the effect of unprotected post-session anisomycin infusions into the NAcc on instrumental acquisition, which matches @hernandez2002's finding that protein synthesis in the nucleus accumbens is required for early consolidation of instrumental learning; no other",False,True:@hernandez2002:,False,[],False,False,False
10.1038/tp.2013.63,Interaction between polygenic risk for cigarette use and environmental exposures in the Detroit neighborhood health study,10.1038/tp.2012.41,Genome-wide meta-analyses of smoking behaviors in African Americans,control,agrees_with_mo,['Genomewide meta-analyses of smoking behaviors in African Americans'],['10.1038/tp.2012.41'],@david2012,gpt-5.6-luna,,"Using regression (effective n=399), we first tested for association between the GRS and cigarettes per day, attempting to replicate the findings from the meta-analysis.",,True,The study says it built a GRS from top variants from a recent meta-analysis in a large African American sample and attempted to replicate that meta-analysis; @david2012 is exactly the genome-wide meta-analysis of smoking behaviors in African Americans. Other meta-analyses in the list are not genome-,False,True:@david2012:,False,[],False,False,False
10.1159/000331585,"The Association of CD46, SLAM and CD209 Cellular Receptor Gene SNPs with Variations in Measles Vaccine-Induced Immune Responses: A Replication Study and Examination of Novel Polymorphisms",10.1016/j.jaci.2007.04.036,Variations in measles vaccine–specific humoral immunity by polymorphisms in SLAM and CD46 measles virus receptors,control,agrees_with_mo,['Variations in measles vaccine-specific humoral immunity by polymorphisms in SLAM and CD46 measles virus receptors'],['10.1016/j.jaci.2007.04.036'],@dhiman2007,gpt-5.6-luna,,A previously detected association of the CD46 SNP rs2724384 with measles-specific antibodies was successfully replicated in this study.,,True,"The abstract explicitly says the CD46 SNP rs2724384 association with measles-specific antibodies was previously detected and is replicated here, and cites prior SLAM SNP associations with measles antibody levels; only Dhiman et al. 2007 is the SLAM/CD46 measles vaccine humoral immunity study matchin",False,True:@dhiman2007:,False,[],False,False,False
10.1177/10870547251314924,Avoidant Automatic Thoughts Are Associated With Task Avoidance and Inattention in the Moment: Replication in a Community Sample,10.1007/s10608-023-10410-8,Avoidant Automatic Thoughts are Associated with Task Avoidance and Inattention in the Moment,control,agrees_with_mo,['Avoidant automatic thoughts are associated with task avoidance and inattention in the moment'],['10.1007/s10608-023-10410-8'],@knouse2023,gpt-5.6-luna,@knouse2023,"In a prior study of college students using Ecological Momentary Assessment (EMA), AATs were frequent daily occurrences and participants with more severe ADHD symptoms at baseline reported more frequent AAT. Importantly, momentary presence of AAT was associated with greater task avoidance and inattentive symptoms. In the current study, we replicated and extended this study in a community sample of adults.",,True,The passage describes a prior EMA study of college students in which avoidant automatic thoughts (AATs) were linked to task avoidance and inattention; only @knouse2023 has AATs and that exact finding in its title and is the study this replication explicitly extends.,False,True:@knouse2023:,False,[],False,False,False
10.1016/j.dadm.2016.09.003,Prospective associations of plasma phospholipids and mild cognitive impairment/dementia among African Americans in the ARIC Neurocognitive Study,10.1038/nm.3466,Plasma phospholipids identify antecedent memory impairment in older adults,control,agrees_with_mo,['Plasma phospholipids identify antecedent memory impairment in older adults'],['10.1038/nm.3466'],@mapstone2014,gpt-5.6-luna,@mapstone2014,Our study failed to replicate previous findings in this mostly African American cohort,,True,"The study says it tested 10 phospholipids/metabolites previously found prospectively predictive of MCI/dementia in whites with AUC 0.96, exactly matching Mapstone et al. 2014; no other listed record describes that 10-metabolite predictive panel.",False,True:@mapstone2014:,False,[],False,False,False
10.1371/journal.pone.0030237,Genetic Evidence for the Association between the Early Growth Response 3 (EGR3) Gene and Schizophrenia,10.1073/pnas.0610765104,"Genetic analysis of the calcineurin pathway identifies members of the EGR gene family, specifically EGR3 , as potential susceptibility candidates in schizophrenia",control,agrees_with_mo,"['Genetic analysis of the calcineurin pathway identifies members of the EGR gene family, specifically EGR3, as potential susceptibility candidates in schizophrenia']",['10.1073/pnas.0610765104'],@yamada2007,gpt-6-luna,@yamada2007,"The early growth response 3 (EGR3) gene located in chromosome 8p21.3 was also found to be involved in the etiology of schizophrenia. However, subsequent studies failed to replicate this finding. To investigate the genetic role of EGR3 in Chinese patients, we genotyped four SNPs (average interval ∼2.3 kb) in the chromosome region of EGR3 in 470 Chinese schizophrenia patients and 480 healthy control subjects.",,False,"The study only describes EGR3 as having been found involved in schizophrenia, a description that also fits @kim2010 and @kyogoku2010, so it does not single out @yamada2007 over every other record.",True,"False:@yamada2007:@kim2010,@kyogoku2010",True,"['@kim2010', '@kyogoku2010']",False,False,False
10.1002/ibd.21752,Independent Replication of an Association of CNVR7113.6 with Crohnʼs Disease in Caucasians,10.1038/nature08979,"Genome-wide association study of CNVs in 16,000 cases of eight common diseases and 3,000 shared controls",control,agrees_with_mo,"['Genome-wide association study of CNVs in 16,000 cases of eight common diseases and 3,000 shared controls']",['10.1038/nature08979'],@craddock2010,gpt-5.6-luna,@craddock2010,The aim of our study was to confirm the CNVR7113.6 association by genotyping two independent inflammatory bowel disease (IBD) cohorts and by conducting a subsequent meta-analysis.,,True,The study describes its target as 'a recent genome-wide association study (GWAS) of copy number variants (CNVs) in Crohn's disease' that reported CNVR7113.6; only @craddock2010 is a GWAS of CNVs across common diseases including Crohn's disease and thus matches that description.,False,True:@craddock2010:,False,[],False,False,False
10.1177/1474704920960450,No Evidence for a Relationship between Intelligence and Ejaculate Quality,10.1016/j.intell.2008.11.001,Intelligence and semen quality are positively correlated,control,agrees_with_mo,['Intelligence and semen quality are positively correlated'],['10.1016/j.intell.2008.11.001'],@arden2008,gpt-5.6-luna,@arden2008,"We conducted a conceptual replication of one such study | We controlled for several covariates known to affect ejaculate quality (e.g., abstinence duration before providing an ejaculate) and found no statistically significant relationship between intelligence and ejaculate quality; our findings, therefore, do not match those of Arden, Gottfredson, Miller et al. or those of previous studies.",,True,"The abstract explicitly names the target as the study by Arden, Gottfredson, Miller et al. on intelligence and ejaculate quality, which matches @arden2008 exactly; no other listed record is that primary finding.",False,True:@arden2008:,False,[],False,False,False
10.3389/fnhum.2018.00472,The Role of Frontostriatal Systems in Instructed Reinforcement Learning: Evidence From Genetic and Experimentally-Induced Variation,10.1523/jneurosci.6486-10.2011,Dopaminergic Genes Predict Individual Differences in Susceptibility to Confirmation Bias,control,agrees_with_mo,['Dopaminergic genes predict individual differences in susceptibility to confirmation bias'],['10.1523/jneurosci.6486-10.2011'],@doll2011,gpt-5.6-luna,@doll2011,The current study replicates and extends these findings. We replicated the finding that the COMT Met allele is associated with increased instructional bias,,True,"The study states it replicated the finding that the COMT Met allele is associated with increased instructional bias and attributes this prior genetic finding on instructional bias to prefrontal and striatal dopaminergic genes, which matches @doll2011 (dopaminergic genes predicting susceptibility to ",False,True:@doll2011:,False,[],False,False,False
10.2466/pms.2002.94.3.867,Urine Alarms and Prompts for Fostering Daytime Urinary Continence in a Student with Multiple Disabilities: A Replication Study,10.1017/s1352465899273079,URINE-TRIGGERED ALARM SIGNALS AND PROMPTS TO PROMOTE DAYTIME URINARY CONTINENCE IN A BOY WITHSEVERE INTELLECTUAL DISABILITY,control,agrees_with_mo,['Urine-triggered alarm signals and prompts to promote daytime urinary continence in a boy with severe intellectual disability'],['10.1017/s1352465899273079'],@lancioni1999,gpt-5.6-luna,@lancioni1999,Urine Alarms and Prompts for Fostering Daytime Urinary Continence in a Student with Multiple Disabilities: A Replication Study,,True,"The study title and abstract describe a replication using urine-alarm signals and staff prompts for daytime urinary continence, matching @lancioni1999's urine-triggered alarm signals and prompts for daytime urinary continence. The other records concern broader toilet-training methods or different po",False,True:@lancioni1999:,False,[],False,False,False
10.1016/j.biopsycho.2021.108058,An EEG signature of suicidal behavior in female patients with major depressive disorder? A non-replication,10.4088/jcp.18m12661,Electroencephalogram Resting State Frequency Power Characteristics of Suicidal Behavior in Female Patients With Major Depressive Disorder,control,agrees_with_mo,['Electroencephalogram resting state frequency power characteristics of suicidal behavior in female patients with major depressive disorder'],['10.4088/jcp.18m12661'],@benschop2019,gpt-5.6-luna,@benschop2019,"A recent study showed hypoactivity in the beta/gamma band in female suicide ideators and suicide attempters diagnosed with depression, relative to a low-risk group. The current study aimed to conceptually replicate these results.",,True,"The study describes a recent finding of beta/gamma hypoactivity in female suicide ideators and attempters with depression relative to a low-risk group, which matches @benschop2019's title and population. Other records such as @arkan2019 concern suicide attempt/high-gamma but do not match the female ",False,True:@benschop2019:,False,[],False,False,False
10.1111/j.1600-0447.1993.tb03464.x,Reliability of a standardized and expanded Brief Psychiatric Rating Scale: a replication study,10.1111/j.1600-0447.1991.tb03147.x,Psychometric evaluation of a standardized and expanded Brief Psychiatric Rating Scale,control,agrees_with_mo,['Psychometric evaluation of a standardized and expanded Brief Psychiatric Rating Scale'],['10.1111/j.1600-0447.1991.tb03147.x'],@hafkenscheid1991,gpt-5.6-luna,@hafkenscheid1991,This study aimed to determine the replicability of the interrater reliability coefficients obtained with a standardized and expanded Brief Psychiatric Rating Scale (BPRS-E) in a 1991 psychometric evaluation.,,True,"The study explicitly says it replicates the interrater reliability coefficients from a 1991 psychometric evaluation of the standardized and expanded BPRS-E, which uniquely matches Hafkenscheid (1991).",False,True:@hafkenscheid1991:,False,[],False,False,False
10.1177/10911421221101690,"A Replication of “Trade Shocks and the Provision of Local Public Goods” ( <i>American Economic Journal: Economic Policy, 2017</i> )",10.1257/pol.20150578,Trade Shocks and the Provision of Local Public Goods,control,agrees_with_mo,['Trade Shocks and the Provision of Local Public Goods'],['10.1257/pol.20150578'],@feler2017,gpt-5.6-luna,@feler2017,We replicate the authors’ published results and find that they are generally robust to alternative sample construction procedures and the removal of analytical weights.,,True,"The study's title names “Trade Shocks and the Provision of Local Public Goods” with the AEJ: Economic Policy 2017 parenthetical, and the abstract says it replicates Feler and Senses' published results, matching @feler2017 exactly.",False,True:@feler2017:,False,[],False,False,False
10.1007/s10608-024-10550-5,Modulating the Value of Positive Feedback Does Not Influence Expectation Change in Major depression – What Can be Learned from a Failed Replication?,10.1017/s0033291718002106,Why dysfunctional expectations in depression persist – Results from two experimental studies investigating cognitive immunization,control,agrees_with_mo,['Why dysfunctional expectations in depression persist - results from two experimental studies investigating cognitive immunization'],['10.1017/s0033291718002106'],@ube2018,gpt-5.6-luna,@ube2018,"Here, we aimed to replicate that cognitive immunization (a cognitive devaluation of expectation-disconfirming information) modulates expectation updating in depression.",,True,The study's manipulation of cognitive immunization via valid vs. invalid feedback framing relative to distraction and no-instruction controls matches @ube2019b's comparison of strategies to inhibit cognitive immunization better than the earlier @ube2018 measurement studies.,True,False:@ube2019b:@ube2019b,True,"['@ube2019b', '@ube2019b']",True,False,False
10.1007/s00221-023-06560-6,Slipping while counting: gaze–gait interactions during perturbed walking under dual-task conditions,10.1167/jov.21.8.11,Icy road ahead—rapid adjustments of gaze–gait interactions during perturbed naturalistic walking,control,agrees_with_mo,['Icy road ahead-rapid adjustments of gaze-gait interactions during perturbed naturalistic walking'],['10.1167/jov.21.8.11'],@kopiske2021,gpt-5.6-luna,,We replicated earlier findings on how humans adjust their gaze and their gait rapidly and flexibly on various time scales: eye and head movements responded in a partially compensatory pattern and visual cues mostly affected eye movements.,,True,"The abstract's replicated finding—rapid gaze–gait adjustments during perturbed naturalistic walking, with partially compensatory eye/head movements and visual cues mainly affecting eye movements—matches @kopiske2021's title and topic exactly; no other listed record describes this perturbed walking p",False,True:@kopiske2021:,False,[],False,False,False
10.1111/j.1365-2516.2010.02473.x,A case-control study reveals immunoregulatory gene haplotypes that influence inhibitor risk in severe haemophilia A,10.1182/blood-2005-09-3918,Polymorphisms in the IL10 but not in the IL1beta and IL4 genes are associated with inhibitor development in patients with hemophilia A,control,agrees_with_mo,['Polymorphisms in the IL10 but not in the IL1beta and IL4 genes are associated with inhibitor development in patients with hemophilia A'],['10.1182/blood-2005-09-3918'],@astermark2005,gpt-5.6-luna,@astermark2005,"We replicate previous findings for IL10; identify new associations with IL1, IL2 and IL12; and identify a rare FVIII haplotype in caucasians that is associated with increased inhibitor risk.",,True,"The study explicitly says it replicates previous findings for IL10, which matches @astermark2005's title on IL10 polymorphisms and inhibitor development in hemophilia A. No other listed record is a primary study of IL10 and FVIII inhibitor risk in haemophilia A.",False,True:@astermark2005:,False,[],False,False,False
10.1093/scan/nsaf049,"Effects of Oxytocin on Agency in Anxiously Attached Individuals, a Replication and Extension",10.1177/0956797615580279,Differential Effects of Oxytocin on Agency and Communion for Anxiously and Avoidantly Attached Individuals,control,agrees_with_mo,"['Differential effects of oxytocin on agency and communion for anxiously and avoidantly attached individuals', 'Differential effects of oxytocin on agency and communion for anxiously and avoidantly attached individuals']","['10.1177/0956797615580279', '10.1177/0956797615580279']",@bartz2015,gpt-5.4-mini,@bartz2015,"Here, we replicated the oxytocin-avoidance-communion effect (P < .001), with some additional nuance, and the oxytocin--anxiety-agency effect (P = .014) in a larger (N = 77; within-subject), gender diverse sample.",,True,"The study explicitly says it replicated the oxytocin-avoidance-communion effect and the oxytocin-anxiety-agency effect, which are the exact findings of @bartz2015; no other listed record matches both the design, population, and re-tested effects.",False,True:@bartz2015:,False,[],False,False,False
10.3758/s13421-020-01043-3,Cognitive aging and verbal labeling in continuous visual memory,10.1016/j.cognition.2017.05.038,The interplay of language and visual perception in working memory,control,agrees_with_mo,['The interplay of language and visual perception in working memory'],['10.1016/j.cognition.2017.05.038'],@souza2017,gpt-5.6-luna,@souza2017,"Souza and Skóra, Cognition, 166, 277-297 (2017) found that labeling boosted memory in younger adults by activating categorical visual long-term memory (LTM) knowledge. Here, we replicated this and tested whether it held in healthy older adults.",,True,"The study explicitly names the target as 'Souza and Skóra, Cognition, 166, 277-297 (2017)' and says it replicated that finding, which uniquely matches @souza2017 and no other listed record.",False,True:@souza2017:,False,[],False,False,False
10.3109/10428194.2014.910775,10p12.31-12.2 variants and risk of childhood acute lymphoblastic leukemia in a Chinese population,10.1093/jnci/djt042,Novel Susceptibility Variants at 10p12.31-12.2 for Childhood Acute Lymphoblastic Leukemia in Ethnically Diverse Populations,control,agrees_with_mo,['Novel susceptibility variants at 10p12.31-12.2 for childhood acute lymphoblastic leukemia in ethnically diverse populations'],['10.1093/jnci/djt042'],@xu2013,gpt-5.6-luna,@xu2013,"Recently, a new locus was identified at 10p12.31-12.2 through a genome-wide association study (GWAS) that included racially and ethnically diverse populations. We conducted a replication study with 570 cases of ALL and 673 cancer-free controls to validated the association of this locus with ALL susceptibility in a Chinese population.",,True,"The study explicitly describes replicating a newly identified 10p12.31-12.2 locus from a GWAS in racially and ethnically diverse populations, which uniquely matches @xu2013's title and topic.",False,True:@xu2013:,False,[],False,False,False
10.1017/s0033291713000846,Environmental influences on familial resemblance for drug abuse in first-cousin pairs: a Swedish national study,10.1001/jamapsychiatry.2013.276,Within-Family Environmental Transmission of Drug Abuse,control,agrees_with_mo,"['Within-family environmental transmission of drug abuse: a Swedish national study', 'Within-family environmental transmission of drug abuse: a Swedish national study']","['10.1001/jamapsychiatry.2013.276', '10.1001/jamapsychiatry.2013.276']",@kendler2012b,gpt-5.6-luna,@kendler2012b,"Replicating prior results in siblings, cousin pairs were significantly more similar in their history of DA if they were (i) closer versus more distant in age and (ii) grew up in high versus low geographical proximity to one another.",,True,"The study explicitly says it is replicating prior Swedish sibling-pair results on environmental transmission of drug abuse, including age difference and geographical proximity, which uniquely matches @kendler2012b; no other listed record is the Swedish sibling-pair study being re-tested.",False,True:@kendler2012b:,False,[],False,False,False
