doi_r,title_r,doi_o,title_o,set,label,mo_titles,mo_dois,old_key,old_model,mo_key,quote,error,confident,reasoning,flag,answer,flag_names_other,alt,flag_conf,alt_is_mo,alt_first_is_mo
10.1371/journal.pone.0287837,Did people really drink bleach to prevent COVID-19? A guide for protecting survey data against problematic respondents,10.15585/mmwr.mm6923e2,"Knowledge and Practices Regarding Safe Household Cleaning and Disinfection for COVID-19 Prevention — United States, May 2020",control,agrees_with_mo,['Knowledge and practices regarding safe household cleaning and disinfection for COVID-19 prevention-United States'],['10.15585/mmwr.mm6923e2'],@gharpure2020,gpt-5.6-luna,@gharpure2020,"In our attempts to replicate the CDC's results, we found that 100% of reported ingestion of household cleaners are made by problematic respondents.",,True,"The study describes replicating CDC-reported survey findings that people ingested household cleaners like bleach; @gharpure2020 is the CDC survey reporting exactly that finding, while @chang2020 covers poison-center exposures rather than the survey results being replicated.",False,True:@gharpure2020:,False,[],False,False,False
10.1177/026765838900500103,Parameters in L2 learning: Flynn revisited,10.1111/j.1467-1770.1968.tb01311.x,Contrast and Construction in a Parameter‐Setting Model of L2 Acquisition,control,agrees_with_mo,['Contrast and construction in a Parameter-Setting model of L2 acquisition'],['10.1111/j.1467-1770.1968.tb01311.x'],@flynn1987,gpt-5.6-luna,,"The present study, a replication of the methodology and hypotheses in Flynn (1987b), utilizes Arabic-speaking learners of ESL, who are predicted by Flynn's theory to perform much like her Spanish-speaking subjects.",,True,"The study explicitly names Flynn (1987b) as the replication target, and @flynn1987 is the only Flynn 1987 record on the list; other Flynn work cited (1985) concerns Chinese learners, not the Spanish/Arabic methodology being re-tested.",False,True:@flynn1987:,False,[],False,False,False
10.1044/2018_aja-18-0082,A Follow-Up Clinical Trial Evaluating the Consumer-Decides Service Delivery Model,10.1044/2017_aja-16-0111,The Effects of Service-Delivery Model and Purchase Price on Hearing-Aid Outcomes in Older Adults: A Randomized Double-Blind Placebo-Controlled Clinical Trial,control,agrees_with_mo,['The effects of service-delivery model and purchase price on hearing-aid outcomes in older adults: A randomized double-blind placebo-controlled clinical trial'],['10.1044/2017_aja-16-0111'],@humes2017,gpt-5.6-luna,@humes2017,The primary objective was to replicate a prior clinical trial of a consumer-decides (CD) approach to selecting hearing aids in older adults,,True,"The study explicitly aims to replicate a prior consumer-decides clinical trial with a CD-based placebo control in older adults, which matches only the 2017 Humes randomized double-blind placebo-controlled trial; no other cited record is that trial or a protocol of it.",False,True:@humes2017:,False,[],False,False,False
10.1523/eneuro.0430-21.2022,Custom-Built Operant Conditioning Setup for Calcium Imaging and Cognitive Testing in Freely Moving Mice,10.1523/eneuro.0045-21.2021,"Unique Effects of Social Defeat Stress in Adolescent Male Mice on the Netrin-1/DCC Pathway, Prefrontal Cortex Dopamine and Cognition",control,agrees_with_mo,"['Unique effects of social defeat stress in adolescent male mice on the Netrin-1/DCC pathway, prefrontal cortex dopamine and cognition (Social stress in adolescent vs. adult male mice)']",['10.1523/eneuro.0045-21.2021'],@vassilev2021,gpt-5.6-luna,@vassilev2021,"Using this setup, we replicate our previously published findings showing that mice exposed to social defeat stress in adolescence have inhibitory control impairments in the Go/No-Go task when they reach adulthood.",,True,"The study says it replicates its own previously published findings that adolescent social defeat stress causes adult Go/No-Go inhibitory control impairments; @vassilev2021 is the only list record matching that finding (social defeat in adolescent male mice, cognition/prefrontal function), while @vas",False,True:@vassilev2021:,False,[],False,False,False
10.1093/ije/dyv127,Re-analysis of health and educational impacts of a school-based deworming programme in western Kenya: a pure replication,10.1111/j.1468-0262.2004.00481.x,Worms: Identifying Impacts on Education and Health in the Presence of Treatment Externalities,control,agrees_with_mo,"['Worms: identifying impacts on education and health in the presence of treatment externalities', 'Worms: identifying impacts on education and health in the presence of treatment externalities', 'Worms: identifying impacts on education and health in the presence of treatment externalities', 'Worms: identifying impacts on education and health in the presence of treatment externalities']","['10.1111/j.1468-0262.2004.00481.x', '10.1111/j.1468-0262.2004.00481.x', '10.1111/j.1468-0262.2004.00481.x', '10.1111/j.1468-0262.2004.00481.x']",@miguel2003,gpt-5.6-luna,@miguel2003,"In this pure replication, we used data provided by the original authors to re-analyse the study according to their methods. We compared these results against those presented in the original paper.",,True,"The study describes re-analysing 'an influential study conducted in Kenya in 1998-99' on school-based deworming using 'data provided by the original authors', which matches Miguel & Kremer's 2003 published article, not the Cochrane reviews, the CONSORT items, or @davey2015/@kremer (the related stati",False,True:@miguel2003:,False,[],False,False,False
10.1002/pros.21443,Chromosomes 4 and 8 implicated in a genome wide SNP linkage scan of 762 prostate cancer families collected by the ICPCG,10.1086/432377,"A Combined Genomewide Linkage Scan of 1,233 Families for Prostate Cancer–Susceptibility Genes Conducted by the International Consortium for Prostate Cancer Genetics",control,agrees_with_mo,"['A combined genomewide linkage scan of 1,233 families for prostate cancer susceptibility genes conducted by the international consortium for prostate cancer genetics']",['10.1086/432377'],@xu2005,gpt-5.6-luna,@xu2005,"In a previous microsatellite-based linkage scan of 1,233 PC families, we identified suggestive evidence for linkage (i.e., LOD ≥ 1.86) at 5q12, 15q11, 17q21, 22q12, and two loci on 8p, with additional regions implicated in subsets of families defined by age at diagnosis, disease aggressiveness, or number of affected members. METHODS: In an attempt to replicate these findings and increase linkage resolution, we used the Illumina 6000 SNP linkage panel to perform a genome-wide linkage scan of an independent set of 762 multiplex PC families, collected by 11 International Consortium for Prostate Cancer Genetics (ICPCG) groups.",,True,"The passage describes 'a previous microsatellite-based linkage scan of 1,233 PC families' — exactly the design, sample size, and ICPCG context of @xu2005, which this study aims to replicate with a new SNP panel; no other record matches the 1,233-family microsatellite scan.",False,True:@xu2005:,False,[],False,False,False
10.3389/fonc.2023.1139347,Replication of genetic associations of chemotherapy-related cardiotoxicity in the adjuvant NSABP B-31 clinical trial,10.1097/fpc.0000000000000302,Genome-wide association study of cardiotoxicity in the NCCTG N9831 (Alliance) adjuvant trastuzumab trial,control,agrees_with_mo,"['Genome-wide association study of cardiotoxicity in the NCCTG N9831 (Alliance) adjuvant trastuzumab trial', 'Genome-wide association study of cardiotoxicity in the NCCTG N9831 (Alliance) adjuvant trastuzumab trial']","['10.1097/fpc.0000000000000302', '10.1097/fpc.0000000000000302']",@serie2017,gpt-5.6-luna,@serie2017,"Using the Agena Bioscience MassARRAY system, we genotyped TRPC6 rs77679196, BRINP1 rs62568637, LDB2 rs55756123, RAB22A rs707557, intergenic rs4305714, LINC01060 rs7698718, and CBR3 rs1056892 (V244M) (previously associated with either doxorubicin or trastuzumab-related cardiotoxicity in the NCCTG N9831 trial of anthracycline-based chemotherapy ± trastuzumab) in 993 patients with HER2+ early breast cancer from the NSABP B-31 trial of adjuvant anthracycline-based chemotherapy ± trastuzumab.",,True,"The study replicates genetic associations 'previously associated with... cardiotoxicity in the NCCTG N9831 trial', and states results 'in the NCCTG N9831 patients did not replicate'; the only record reporting those genetic associations in N9831 is @serie2017's GWAS, whereas @advani2015 and @perez201",False,True:@serie2017:,False,[],False,False,False
10.3758/s13414-020-02239-0,Selection in working memory is resource-demanding: Concurrent task effects on the retro-cue effect,10.3758/s13414-013-0615-x,Orienting attention in visual working memory requires central capacity: Decreased retro-cue effects under dual-task conditions,control,agrees_with_mo,"['Orienting attention in visual working memory requires central capacity: decreased retro-cue effects under dual-task conditions', 'Orienting attention in visual working memory requires central capacity: decreased retro-cue effects under dual-task conditions']","['10.3758/s13414-013-0615-x', '10.3758/s13414-013-0615-x']",@janczyk2014,gpt-5.6-luna,@janczyk2014,"Here we explore a potential issue in that study - the temporal overlap of the secondary task response with the memory test presentation. We replicated their paradigm by inserting a tone discrimination task at the retro-cue offset, but we also included a condition in which the tone task and the memory test were temporally separated.",,True,"The abstract explicitly names the original by author, journal, volume, pages, and year (Janczyk & Berryhill, Attention, Perception, and Psychophysics, 76, 715-724, 2014), describes its finding as the only one showing decreased retro-cue effects under dual-task conditions, and states the study replic",False,True:@janczyk2014:,False,[],False,False,False
10.1186/s41235-020-00260-3,Wielding a gun increases judgments of others as holding guns: a randomized controlled trial,10.1037/a0027881,Action alters object identification: Wielding a gun increases the bias to see guns.,control,agrees_with_mo,['Action alters object identification: Wielding a gun increases the bias to see guns'],['10.1037/a0027881'],@witt2012,gpt-5.6-luna,@witt2012,"Thus, the first step was to conduct a high-powered replication. We found a significant gun embodiment effect in participants' reaction times and in their proportion of correct responses, but not in signal detection measures of bias, as had been originally reported.",,True,"The study explicitly says it is 'a high-powered replication' of 'the original research on the gun embodiment effect', and the finding re-tested — wielding a gun biasing signal-detection measures of seeing guns — is exactly Witt & Brockmole (2012)'s finding; no other record reports that original effe",False,True:@witt2012:,False,[],False,False,False
10.2466/pr0.1994.74.2.380,Attitudes toward Parents: A Direct Replication,10.2466/pr0.1993.72.3.744,College Students' Attitudes toward Relationships with Their Parents as a Function of Gender,control,agrees_with_mo,"[""College students' attitudes toward relationships with their parents as a function of gender""]",['10.2466/pr0.1993.72.3.744'],@vitulli1993,gpt-5.4-mini,@vitulli1993,A different sample of 84 college students' relationships with their parents were surveyed in a replication one year after the original study.,,True,"The study describes a replication of an original study on college students' parent relationships by gender, one year earlier; @vitulli1993 (Vitulli & Holland, 1993, same topic and population) is the only record matching, while the others are theory/method works (Bandura, Sidman, Skinner).",False,True:@vitulli1993:,False,[],False,False,False
10.1186/s13104-019-4590-8,Exploration of shared genetic susceptibility loci between type 1 diabetes and rheumatoid arthritis in the Pakistani population,10.1007/s00251-015-0839-0,Genetic link of type 1 diabetes susceptibility loci with rheumatoid arthritis in Pakistani patients,control,agrees_with_mo,['Genetic link of type 1 diabetes susceptibility loci with rheumatoid arthritis in Pakistani patients'],['10.1007/s00251-015-0839-0'],@kiani2015b,gpt-5.6-luna,@kiani2015b,We sought to replicate seven T1D-related SNPs (single nucleotide polymorphisms) that have been previously reported to be associated with RA susceptibility in a small set of mixed family-based and case–control Pakistani sample in a relatively large and independent RA case–control sample from the same population.,,True,"The passage describes re-testing seven T1D SNPs 'previously reported to be associated with RA susceptibility in a small set of mixed family-based and case–control Pakistani sample' — exactly the design, population and finding of @kiani2015b, whose title ('Genetic link of type 1 diabetes susceptibili",False,True:@kiani2015b:,False,[],False,False,False
10.1371/journal.pone.0175538,Absence of antibodies against KIR4.1 in multiple sclerosis: A three-technique approach and systematic review,10.1056/nejmoa1110740,Potassium Channel KIR4.1 as an Immune Target in Multiple Sclerosis,control,agrees_with_mo,['Potassium channel KIR4.1 as an immune target in multiple sclerosis'],['10.1056/nejmoa1110740'],@srivastava2012,gpt-5.6-luna,@srivastava2012,We aimed to replicate the association using three different approaches to overcome the technical limitations of a single technique.,,True,"The study aims to replicate the reported association of anti-KIR4.1 antibodies with MS using 'original protocols,' pointing to the original discovery paper Srivastava et al. 2012; the other KIR4.1 records (brickshawana2014, nerrant2014, chastre2016, etc.) are follow-up/replication studies, not the o",False,True:@srivastava2012:,False,[],False,False,False
10.5334/jcaa.52,"Agent-Based Modeling, Scientific Reproducibility, and Taphonomy: A Successful Model Implementation Case Study",10.1177/0959683615609754,Modelling the palimpsest: An exploratory agent-based model of surface archaeological deposit formation in a fluvial arid Australian landscape,control,agrees_with_mo,['Modelling the palimpsest: an exploratory agent-based model of surface archaeological deposit formation in a fluvial arid Australian landscape'],['10.1177/0959683615609754'],@davies2015,gpt-5.6-luna,@davies2015,"This paper documents the process of a successful ABM replication study, as well as two additional modifications to the original model. Results corroborate the findings of the original geoarchaeological model",,True,"The study replicates a 'geoarchaeological' ABM whose findings concern episodic geomorphic events affecting deposit formation and radiocarbon records in a fluvial arid Australian landscape — exactly Davies et al. 2015 'Modelling the palimpsest'. No other record (e.g., davies2019 is a GIS/ABM methods ",False,True:@davies2015:,False,[],False,False,False
10.1038/s41531-018-0064-2,Antibody biomarker for de novo Parkinson disease: attempted validation,10.1038/npjparkd.2016.12,Blood biomarker for Parkinson disease: peptoids,control,agrees_with_mo,['Blood biomarker for Parkinson disease: peptoids'],['10.1038/npjparkd.2016.12'],@yazdani2016,gpt-5.6-luna,@yazdani2016,The current study sought to validate that finding using serum samples from de novo and control subjects in the Parkinson's Progression Markers Initiative study.,,True,"The study explicitly re-tests its own previous PD2 peptoid/IgG3 finding developed with NINDS Parkinson's Disease Biomarker Program samples, which matches @yazdani2016 (peptoid blood biomarker for PD, 2016, same author group) and no other record on the list.",False,True:@yazdani2016:,False,[],False,False,False
10.1080/15402000701264005,How Early in Treatment is PAP Adherence Established? Revisiting Night-to-Night Variability,10.1093/sleep/20.4.278,Night-To-Night Variability in CPAP Use Over the First Three Months of Treatment,control,agrees_with_mo,['Night-to-night variability in CPAP use over the first three months of treatment'],['10.1093/sleep/20.4.278'],@weaver1997b,gpt-5.6-luna,@weaver1997b,"Previous studies have suggested that early PAP use can predict long-term adherence, but these studies have not been replicated. This article presents a replication study enhanced by a longer follow up and additional data to suggest that 6-month adherence can be predicted within the first days of PAP use.",,True,"The title 'Revisiting Night-to-Night Variability' directly echoes weaver1997b's title ('Night-To-Night Variability in CPAP Use Over the First Three Months'), and the passage about early PAP use predicting later adherence describes that study's finding being replicated; kribbs1993, though by shared a",False,True:@weaver1997b:,False,[],False,False,False
10.1093/eep/dvaf016,Immediate and durable effects of maternal tobacco consumption on placental DNA methylation: a replication and discovery study,10.1186/s12916-020-01736-1,Immediate and durable effects of maternal tobacco consumption alter placental DNA methylation in enhancer and imprinted gene-containing regions,control,agrees_with_mo,['Immediate and durable effects of maternal tobacco consumption alter placental DNA methylation in enhancer and imprinted gene-containing regions'],['10.1186/s12916-020-01736-1'],@rousseaux2020,gpt-5.6-luna,@rousseaux2020,"Using DNA methylation data from the EPIC array of 341 new placentas (85 smokers, 219 non-smokers, and 37 former smokers) from the EDEN cohort, we used a candidate approach to replicate maternal smoking-associated CpGs and regions previously identified using the 450K array",,True,"The study says it replicates CpGs/regions 'previously identified using the 450K array' and that LEKR1 was the top hit 'in both the initial and replication studies' — the initial study is the same team's earlier EDEN placenta 450K work, which is exactly @rousseaux2020; no other record (e.g., morales2",False,True:@rousseaux2020:,False,[],False,False,False
10.1093/brain/awr007,TMEM106B is associated with frontotemporal lobar degeneration in a clinically diagnosed patient cohort,10.1038/ng.536,Common variants at 7p21 are associated with frontotemporal lobar degeneration with TDP-43 inclusions,control,agrees_with_mo,"['Common variants at 7p21 are associated with frontotemporal lobar degeneration with TDP-43 inclusions', 'Common variants at 7p21 are associated with frontotemporal lobar degeneration with TDP-43 inclusions', 'Common variants at 7p21 are associated with frontotemporal lobar degeneration with TDP-43 inclusions']","['10.1038/ng.536', '10.1038/ng.536', '10.1038/ng.536']",@deerlin2010,gpt-5.6-luna,@deerlin2010,Transmembrane Protein 106B SNP rs1990622 was recently shown to modify the risk of frontotemporal lobar degeneration with TDP-43 inclusions (FTD-TDP). An independent replication study of this genetic variant was performed in 381 individuals from Catalonia (Spain).,,True,"The passage says rs1990622 in TMEM106B 'was recently shown to modify the risk of frontotemporal lobar degeneration with TDP-43 inclusions', which is exactly the original discovery finding of van Deerlin et al. 2010 (7p21/TMEM106B in FTLD-TDP) that this study independently replicates and meta-analyse",False,True:@deerlin2010:,False,[],False,False,False
10.1101/lm.2269911,Dorsal and ventral striatal protein synthesis inhibition affect reinforcer valuation but not the consolidation of instrumental learning,10.1038/nn973,Early consolidation of instrumental learning requires protein synthesis in the nucleus accumbens,control,agrees_with_mo,['Early consolidation of instrumental learning requires protein synthesis in the nucleus accumbens'],['10.1038/nn973'],@hernandez2002,gpt-5.6-luna,@hernandez2002,"In the current experiments, we first replicated the effect of unprotected post-session anisomycin infusions into the NAcc on instrumental acquisition.",,True,"The replicated effect — unprotected post-session anisomycin infusions into the NAcc nucleus accumbens impairing early instrumental acquisition — is exactly the finding of Hernandez, Sadeghian et al. (2002); no other cited record (e.g., jonkman2009b concerns anterior cingulate cortex, borchgrave2002 ",False,True:@hernandez2002:,False,[],False,False,False
10.1038/tp.2013.63,Interaction between polygenic risk for cigarette use and environmental exposures in the Detroit neighborhood health study,10.1038/tp.2012.41,Genome-wide meta-analyses of smoking behaviors in African Americans,control,agrees_with_mo,['Genomewide meta-analyses of smoking behaviors in African Americans'],['10.1038/tp.2012.41'],@david2012,gpt-5.6-luna,,"Using regression (effective n=399), we first tested for association between the GRS and cigarettes per day, attempting to replicate the findings from the meta-analysis.",,True,"The study says it built a GRS from 'a recent meta-analysis conducted in a large sample of African Americans' and 'attempting to replicate the findings from the meta-analysis'; only @david2012 is a genome-wide meta-analysis of smoking behaviors specifically in African Americans, whereas other meta-an",False,True:@david2012:,False,[],False,False,False
10.1159/000331585,"The Association of CD46, SLAM and CD209 Cellular Receptor Gene SNPs with Variations in Measles Vaccine-Induced Immune Responses: A Replication Study and Examination of Novel Polymorphisms",10.1016/j.jaci.2007.04.036,Variations in measles vaccine–specific humoral immunity by polymorphisms in SLAM and CD46 measles virus receptors,control,agrees_with_mo,['Variations in measles vaccine-specific humoral immunity by polymorphisms in SLAM and CD46 measles virus receptors'],['10.1016/j.jaci.2007.04.036'],@dhiman2007,gpt-5.6-luna,,A previously detected association of the CD46 SNP rs2724384 with measles-specific antibodies was successfully replicated in this study.,,True,"The study states it successfully replicated a previously detected association of CD46 SNP rs2724384 with measles-specific antibodies, and attributes earlier SLAM SNP associations with measles antibody levels to 'our previous study' — exactly the findings of @dhiman2007, the only cited paper on SLAM/",False,True:@dhiman2007:,False,[],False,False,False
10.1177/10870547251314924,Avoidant Automatic Thoughts Are Associated With Task Avoidance and Inattention in the Moment: Replication in a Community Sample,10.1007/s10608-023-10410-8,Avoidant Automatic Thoughts are Associated with Task Avoidance and Inattention in the Moment,control,agrees_with_mo,['Avoidant automatic thoughts are associated with task avoidance and inattention in the moment'],['10.1007/s10608-023-10410-8'],@knouse2023,gpt-5.6-luna,@knouse2023,"In a prior study of college students using Ecological Momentary Assessment (EMA), AATs were frequent daily occurrences and participants with more severe ADHD symptoms at baseline reported more frequent AAT. Importantly, momentary presence of AAT was associated with greater task avoidance and inattentive symptoms. In the current study, we replicated and extended this study in a community sample of adults.",,True,"The study says it replicates a prior EMA study of avoidant automatic thoughts linked to task avoidance and inattention, which matches @knouse2023's title, construct, EMA design, and findings exactly; no other record (e.g., knouse2014 on positively valenced avoidance, or mitchell2013 on negative auto",False,True:@knouse2023:,False,[],False,False,False
10.1016/j.dadm.2016.09.003,Prospective associations of plasma phospholipids and mild cognitive impairment/dementia among African Americans in the ARIC Neurocognitive Study,10.1038/nm.3466,Plasma phospholipids identify antecedent memory impairment in older adults,control,agrees_with_mo,['Plasma phospholipids identify antecedent memory impairment in older adults'],['10.1038/nm.3466'],@mapstone2014,gpt-5.6-luna,@mapstone2014,Our study failed to replicate previous findings in this mostly African American cohort,,True,"The abstract explicitly re-tests '10 phospholipids/metabolites previously identified as prospectively predictive of MCI or dementia' and compares against an AUC of 0.96 — exactly the findings of Mapstone et al. 2014. No other listed record (e.g., @li2016 is a prevalence study in ARIC, not the discov",False,True:@mapstone2014:,False,[],False,False,False
10.1371/journal.pone.0030237,Genetic Evidence for the Association between the Early Growth Response 3 (EGR3) Gene and Schizophrenia,10.1073/pnas.0610765104,"Genetic analysis of the calcineurin pathway identifies members of the EGR gene family, specifically EGR3 , as potential susceptibility candidates in schizophrenia",control,agrees_with_mo,"['Genetic analysis of the calcineurin pathway identifies members of the EGR gene family, specifically EGR3, as potential susceptibility candidates in schizophrenia']",['10.1073/pnas.0610765104'],@yamada2007,gpt-5.6-luna,@yamada2007,"However, subsequent studies failed to replicate this finding. To investigate the genetic role of EGR3 in Chinese patients, we genotyped four SNPs (average interval ∼2.3 kb) in the chromosome region of EGR3 in 470 Chinese schizophrenia patients and 480 healthy control subjects.",,True,"The study re-tests the finding that EGR3 is a schizophrenia susceptibility gene on chromosome 8p; @yamada2007 is the original genetic analysis identifying EGR3 as a susceptibility candidate, while kim2010 and liu2010 are later replication/association attempts, not the finding being re-tested.",False,True:@yamada2007:,False,[],False,False,False
10.1002/ibd.21752,Independent Replication of an Association of CNVR7113.6 with Crohnʼs Disease in Caucasians,10.1038/nature08979,"Genome-wide association study of CNVs in 16,000 cases of eight common diseases and 3,000 shared controls",control,agrees_with_mo,"['Genome-wide association study of CNVs in 16,000 cases of eight common diseases and 3,000 shared controls']",['10.1038/nature08979'],@craddock2010,gpt-5.6-luna,@craddock2010,The aim of our study was to confirm the CNVR7113.6 association by genotyping two independent inflammatory bowel disease (IBD) cohorts and by conducting a subsequent meta-analysis.,,True,"The study describes a 'recent genome-wide association study of CNVs' that tested CNVR7113.6 on chromosome 17 across diseases (P = 0.0018 in WTCCC data); only @craddock2010 is a CNV-GWAS across eight common diseases using the WTCCC resource, matching the re-tested finding, while no other record descr",False,True:@craddock2010:,False,[],False,False,False
10.1177/1474704920960450,No Evidence for a Relationship between Intelligence and Ejaculate Quality,10.1016/j.intell.2008.11.001,Intelligence and semen quality are positively correlated,control,agrees_with_mo,['Intelligence and semen quality are positively correlated'],['10.1016/j.intell.2008.11.001'],@arden2008,gpt-5.6-luna,@arden2008,"We conducted a conceptual replication of one such study | We controlled for several covariates known to affect ejaculate quality (e.g., abstinence duration before providing an ejaculate) and found no statistically significant relationship between intelligence and ejaculate quality; our findings, therefore, do not match those of Arden, Gottfredson, Miller et al. or those of previous studies.",,True,"The study explicitly says its findings 'do not match those of Arden, Gottfredson, Miller et al.', naming the author team of the 2008 intelligence–semen quality study; the alternative @arden2009 (also by Arden and Gottfredson) concerns health outcomes in veterans, not ejaculate quality, so no other r",False,True:@arden2008:,False,[],False,False,False
10.3389/fnhum.2018.00472,The Role of Frontostriatal Systems in Instructed Reinforcement Learning: Evidence From Genetic and Experimentally-Induced Variation,10.1523/jneurosci.6486-10.2011,Dopaminergic Genes Predict Individual Differences in Susceptibility to Confirmation Bias,control,agrees_with_mo,['Dopaminergic genes predict individual differences in susceptibility to confirmation bias'],['10.1523/jneurosci.6486-10.2011'],@doll2011,gpt-5.6-luna,@doll2011,The current study replicates and extends these findings. We replicated the finding that the COMT Met allele is associated with increased instructional bias,,True,The study says it replicates the finding that 'individual differences in instructional bias' are attributed to 'variations in prefrontal and striatal dopaminergic genes' and specifically replicates the COMT Met allele effect; @doll2011's title (Dopaminergic Genes Predict Individual Differences in Su,False,True:@doll2011:,False,[],False,False,False
10.2466/pms.2002.94.3.867,Urine Alarms and Prompts for Fostering Daytime Urinary Continence in a Student with Multiple Disabilities: A Replication Study,10.1017/s1352465899273079,URINE-TRIGGERED ALARM SIGNALS AND PROMPTS TO PROMOTE DAYTIME URINARY CONTINENCE IN A BOY WITHSEVERE INTELLECTUAL DISABILITY,control,agrees_with_mo,['Urine-triggered alarm signals and prompts to promote daytime urinary continence in a boy with severe intellectual disability'],['10.1017/s1352465899273079'],@lancioni1999,gpt-5.6-luna,@lancioni1999,Urine Alarms and Prompts for Fostering Daytime Urinary Continence in a Student with Multiple Disabilities: A Replication Study,,True,"The study's title calls itself a replication of urine alarms plus prompts for daytime urinary continence, which matches Lancioni & Markus (1999) exactly in intervention (urine-triggered alarm signals and prompts), outcome (daytime continence) and population, while the other records concern different",False,True:@lancioni1999:,False,[],False,False,False
10.1016/j.biopsycho.2021.108058,An EEG signature of suicidal behavior in female patients with major depressive disorder? A non-replication,10.4088/jcp.18m12661,Electroencephalogram Resting State Frequency Power Characteristics of Suicidal Behavior in Female Patients With Major Depressive Disorder,control,agrees_with_mo,['Electroencephalogram resting state frequency power characteristics of suicidal behavior in female patients with major depressive disorder'],['10.4088/jcp.18m12661'],@benschop2019,gpt-5.6-luna,@benschop2019,"A recent study showed hypoactivity in the beta/gamma band in female suicide ideators and suicide attempters diagnosed with depression, relative to a low-risk group. The current study aimed to conceptually replicate these results.",,True,"The study says it conceptually replicates 'a recent study' showing beta/gamma-band hypoactivity in female suicide ideators and attempters with depression, which matches the title, population, finding and year of Benschop et al. (2019) exactly; no other record (e.g., Arıkan 2019 on high-gamma) matche",False,True:@benschop2019:,False,[],False,False,False
10.1111/j.1600-0447.1993.tb03464.x,Reliability of a standardized and expanded Brief Psychiatric Rating Scale: a replication study,10.1111/j.1600-0447.1991.tb03147.x,Psychometric evaluation of a standardized and expanded Brief Psychiatric Rating Scale,control,agrees_with_mo,['Psychometric evaluation of a standardized and expanded Brief Psychiatric Rating Scale'],['10.1111/j.1600-0447.1991.tb03147.x'],@hafkenscheid1991,gpt-5.6-luna,@hafkenscheid1991,This study aimed to determine the replicability of the interrater reliability coefficients obtained with a standardized and expanded Brief Psychiatric Rating Scale (BPRS-E) in a 1991 psychometric evaluation.,,True,"The study explicitly says it replicates the interrater reliability coefficients from a 1991 psychometric evaluation of the standardized and expanded BPRS (BPRS-E), and @hafkenscheid1991 is the only record matching that description (same author, year, scale, and psychometric purpose); no other record",False,True:@hafkenscheid1991:,False,[],False,False,False
10.1177/10911421221101690,"A Replication of “Trade Shocks and the Provision of Local Public Goods” ( <i>American Economic Journal: Economic Policy, 2017</i> )",10.1257/pol.20150578,Trade Shocks and the Provision of Local Public Goods,control,agrees_with_mo,['Trade Shocks and the Provision of Local Public Goods'],['10.1257/pol.20150578'],@feler2017,gpt-5.6-luna,@feler2017,We replicate the authors’ published results and find that they are generally robust to alternative sample construction procedures and the removal of analytical weights.,,True,"The title explicitly names 'Trade Shocks and the Provision of Local Public Goods' (AEJ: Economic Policy, 2017), which matches @feler2017 exactly, and the abstract attributes the findings to Feler and Senses; no other record fits the study's description.",False,True:@feler2017:,False,[],False,False,False
10.1007/s10608-024-10550-5,Modulating the Value of Positive Feedback Does Not Influence Expectation Change in Major depression – What Can be Learned from a Failed Replication?,10.1017/s0033291718002106,Why dysfunctional expectations in depression persist – Results from two experimental studies investigating cognitive immunization,control,agrees_with_mo,['Why dysfunctional expectations in depression persist - results from two experimental studies investigating cognitive immunization'],['10.1017/s0033291718002106'],@ube2018,gpt-5.6-luna,@ube2018,"Here, we aimed to replicate that cognitive immunization (a cognitive devaluation of expectation-disconfirming information) modulates expectation updating in depression.",,True,"The study says it aimed to replicate that cognitive immunization modulates expectation updating in depression; @ube2018 is precisely the two-experimental-study paper investigating cognitive immunization's role in expectation change, so the description points uniquely at it.",False,True:@ube2018:,False,[],False,False,False
10.1007/s00221-023-06560-6,Slipping while counting: gaze–gait interactions during perturbed walking under dual-task conditions,10.1167/jov.21.8.11,Icy road ahead—rapid adjustments of gaze–gait interactions during perturbed naturalistic walking,control,agrees_with_mo,['Icy road ahead-rapid adjustments of gaze-gait interactions during perturbed naturalistic walking'],['10.1167/jov.21.8.11'],@kopiske2021,gpt-5.6-luna,,We replicated earlier findings on how humans adjust their gaze and their gait rapidly and flexibly on various time scales: eye and head movements responded in a partially compensatory pattern and visual cues mostly affected eye movements.,,True,"The passage re-tests specific findings—rapid gaze–gait adjustments, partially compensatory eye/head movements, and visual cues affecting eye movements during perturbed naturalistic treadmill walking—which are exactly the findings of @kopiske2021; no other record on the list matches that design or fi",False,True:@kopiske2021:,False,[],False,False,False
10.1111/j.1365-2516.2010.02473.x,A case-control study reveals immunoregulatory gene haplotypes that influence inhibitor risk in severe haemophilia A,10.1182/blood-2005-09-3918,Polymorphisms in the IL10 but not in the IL1beta and IL4 genes are associated with inhibitor development in patients with hemophilia A,control,agrees_with_mo,['Polymorphisms in the IL10 but not in the IL1beta and IL4 genes are associated with inhibitor development in patients with hemophilia A'],['10.1182/blood-2005-09-3918'],@astermark2005,gpt-5.6-luna,@astermark2005,"We replicate previous findings for IL10; identify new associations with IL1, IL2 and IL12; and identify a rare FVIII haplotype in caucasians that is associated with increased inhibitor risk.",,True,"The study states it seeks to 'confirm previous observations' and 'replicate previous findings for IL10' regarding inhibitor risk in haemophilia A, which precisely matches Astermark et al. 2005's finding that IL10 (but not IL1beta/IL4) polymorphisms are associated with inhibitor development; no other",False,True:@astermark2005:,False,[],False,False,False
