pair_id,group,variant,src_rung,n_targets,matched,outcome,reason,phrase,qsrc,study_status,rtc,key,match_certain,err,prompt_len
ca14bc1b78fcd0311759aa7b496044b0,control_doc,V1,ft,1,True,mixed,"The authors characterize the result as a partial replication, indicating that the original finding was supported only in part rather than uniformly.",These results provide a partial replication of the original study showing using larger glasses (without manipulating portion size) increases purchasing [6].,discussion,completed,replication,@pechey2016,True,,27984
ca14bc1b78fcd0311759aa7b496044b0,control_doc,V2,ft,1,True,mixed,The paper reports a similar increase for one comparison but explicitly contrasts another comparison with the original and describes the results as only a partial replication.,"In Bar 1, sales were approximately 10% higher when wine was served using 510 ml glasses, compared to the 370 ml glasses, a similar increase in sales as in Pechey et al. [6]. However, there was no statistically significant difference in sales between periods using the 370 and 300 ml glasses in Bar 1, in contrast to the findings of the previous study, where the significant sales increase was observed when using 370 ml glasses compared to 300 ml glasses [6]. Moreover, in Bar 2 no significant differences were observed in sales when using the 510 ml compared to the 300 ml glasses. Overall, the results of the current study provide only a partial replication of previous findings.",discussion,completed,replication,@pechey2016,True,,36423
ca14bc1b78fcd0311759aa7b496044b0,control_doc,V3,ft,1,True,mixed,The authors call it a partial replication and report both an original-consistent increase and comparisons that did not reproduce the original significant difference.,"In Bar 1, sales were approximately 10% higher when wine was served using 510 ml glasses, compared to the 370 ml glasses, a similar increase in sales as in Pechey et al. [6]. However, there was no statistically significant difference in sales between periods using the 370 and 300 ml glasses in Bar 1, in contrast to the findings of the previous study, where the significant sales increase was observed when using 370 ml glasses compared to 300 ml glasses [6]. Moreover, in Bar 2 no significant differences were observed in sales when using the 510 ml compared to the 300 ml glasses. Overall, the results of the current study provide only a partial replication of previous findings.",discussion,completed,replication,@pechey2016,True,,37990
ca14bc1b78fcd0311759aa7b496044b0,control_doc,V0r,ft,1,True,mixed,"The authors characterize the result as a partial replication, indicating partial rather than complete agreement with the original finding.",These results provide a partial replication of previous work showing that introducing larger glasses (without manipulating portion size) increases purchasing.,abstract,completed,replication,@pechey2016,True,,26418
4fe1f2272ecfd7d1a60f1a15615da2d5,control_nodoc,V0,pre,0,False,,,,,,,,,,20671
4fe1f2272ecfd7d1a60f1a15615da2d5,control_nodoc,V1,pre,1,True,successful,"The authors explicitly say their results replicated this prior evidence, but the supplied text does not identify the original paper or papers.",Our results fully and firmly replicated and extended prior evidence for cross-cultural differences in religious adjustment benefits.,abstract,completed,,,False,,22238
4fe1f2272ecfd7d1a60f1a15615da2d5,control_nodoc,V1b,pre,1,True,successful,"The authors explicitly say their results replicated the prior evidence, but the supplied text does not identify a specific original paper.",Our results fully and firmly replicated and extended prior evidence for cross-cultural differences in religious adjustment benefits.,abstract,completed,,,False,,21973
4fe1f2272ecfd7d1a60f1a15615da2d5,control_nodoc,V0r,pre,0,False,,,,,,,,,,20672
3193ee6c8510850b12b6b8c1c5b424b7,control_nodoc,V0,pre,1,True,failed,The authors explicitly call this a non-replication and state that ASSIP did not reduce suicidal behavior as the original findings indicated.,"Contrary to the original findings, this non-replication study suggests that ASSIP combined with TAU does not significantly reduce suicidal behavior compared to TAU alone.",abstract,completed,,@gysinmaillart2016,True,,28851
3193ee6c8510850b12b6b8c1c5b424b7,control_nodoc,V1,pre,1,True,failed,The authors explicitly describe the result as contrary to the original findings and conclude that ASSIP did not significantly reduce suicidal behavior.,"Contrary to the original findings, this non-replication study suggests that ASSIP combined with TAU does not significantly reduce suicidal behavior compared to TAU alone.",abstract,completed,,@gysinmaillart2016,True,,30418
3193ee6c8510850b12b6b8c1c5b424b7,control_nodoc,V1b,pre,1,True,failed,The authors explicitly characterize the result as contrary to the original findings and conclude ASSIP did not reduce suicidal behavior.,"Contrary to the original findings, this non-replication study suggests that ASSIP combined with TAU does not significantly reduce suicidal behavior compared to TAU alone.",abstract,completed,,@gysinmaillart2016,True,,30153
3193ee6c8510850b12b6b8c1c5b424b7,control_nodoc,V0r,pre,1,True,failed,The authors explicitly describe this as contrary to the original findings and conclude that ASSIP did not significantly reduce suicidal behavior.,"Contrary to the original findings, this non-replication study suggests that ASSIP combined with TAU does not significantly reduce suicidal behavior compared to TAU alone.",abstract,completed,,@gysinmaillart2016,True,,28852
9b5dd0775eded82e0e9455507184c76f,control_nodoc,V0,pre,1,True,failed,"The authors conclude that the seminal experiment has low replicability, indicating that the replication did not support its finding.",Esses resultados sugerem uma baixa replicabilidade do experimento seminal de Fischhoff (1975) assim como a ausência de associações com sintomas depressivos quando o fenômeno é obtido através do desenho hipotético e com desfechos neutros.,abstract,completed,,,False,,20909
9b5dd0775eded82e0e9455507184c76f,control_nodoc,V1,pre,1,True,failed,The authors report no significant difference for the replicated hindsight-bias comparison and explicitly characterize the seminal experiment as having low replicability.,"Não houve significância (p < 0,05) entre julgamentos retrospectivos e prospectivos em nossa amostra. Esses resultados sugerem uma baixa replicabilidade do experimento seminal de Fischhoff (1975) assim como a ausência de associações com sintomas depressivos quando o fenômeno é obtido através do desenho hipotético e com desfechos neutros.",abstract,completed,,,False,,22476
9b5dd0775eded82e0e9455507184c76f,control_nodoc,V1b,pre,1,True,failed,"The authors report no significant retrospective-versus-prospective judgment difference and characterize the experiment's replicability as low, so they present the re-test as not supporting the original finding.","Não houve significância (p < 0,05) entre julgamentos retrospectivos e prospectivos em nossa amostra. Nenhuma associação significativa (p < 0,05) foi encontrada entre o viés de retrospectiva e os sintomas depressivos ou outras variáveis sociodemográficas. Uma análise exploratória agregando todas as comparações obteve um tamanho de efeito pequeno para o viés de retrospectiva (d = 0,12; IC de 95% [0,07; 0,37]). Esses resultados sugerem uma baixa replicabilidade do experimento seminal de Fischhoff (1975) assim como a ausência de associações com sintomas depressivos quando o fenômeno é obtido através do desenho hipotético e com desfechos neutros.",abstract,completed,,,False,,22211
9b5dd0775eded82e0e9455507184c76f,control_nodoc,V0r,pre,1,True,failed,"Os autores afirmam que os resultados sugerem baixa replicabilidade do experimento de Fischhoff, em vez de confirmar sua descoberta.",Esses resultados sugerem uma baixa replicabilidade do experimento seminal de Fischhoff (1975) assim como a ausência de associações com sintomas depressivos quando o fenômeno é obtido através do desenho hipotético e com desfechos neutros.,abstract,completed,,,False,,20910
6bd7ca61e7b9e88ea8cf3888f85240e5,control_nodoc,V0,ft,1,True,successful,"The authors explicitly say their results replicate the previous study’s finding, so they conclude that it was supported.",Our results replicate the results of a previous study that demonstrated a dysregulated inflammatory status in AN and extend those results to atyp-AN.,abstract,completed,replication,@nilsson2020,True,,36015
6bd7ca61e7b9e88ea8cf3888f85240e5,control_nodoc,V1,ft,1,True,successful,The authors explicitly state that their results replicate the prior study’s finding of dysregulated inflammatory status in AN.,Our results replicate the results of a previous study that demonstrated a dysregulated inflammatory status in AN and extend those results to atyp-AN.,abstract,completed,replication,@nilsson2020,True,,37582
6bd7ca61e7b9e88ea8cf3888f85240e5,control_nodoc,V1b,ft,1,True,successful,The authors explicitly state that their results replicate the previous study’s finding of dysregulated inflammatory status in AN.,Our results replicate the results of a previous study that demonstrated a dysregulated inflammatory status in AN and extend those results to atyp-AN.,abstract,completed,replication,@nilsson2020,True,,37317
6bd7ca61e7b9e88ea8cf3888f85240e5,control_nodoc,V0r,ft,1,True,successful,The authors explicitly state that their results replicate the previous study's inflammatory-status finding.,Our results replicate the results of a previous study that demonstrated a dysregulated inflammatory status in AN and extend those results to atyp-AN.,abstract,completed,replication,@nilsson2020,True,,36016
4214fcf1d86666fbf577fa9beb7b6391,control_nodoc,V0,pre,1,True,mixed,The paper explicitly reports a non-replication on accuracy while also reporting support for the relative-success finding and replication of the undervaluation finding.,"Our analysis of absolute magnitudes of error showed similar levels of accuracy across process conditions (a non-replication of Zhou et al.); however, our exploratory analysis of directional variation across valence using raw scores revealed a pattern of conservative estimates for affective stimuli, which was accentuated in the mentalizing condition. Thus, our exploratory analysis lends conceptual support to Zhou et al.'s finding that experience-sharing represents the more successful process, and we replicated their finding that it was nevertheless undervalued.",abstract,completed,,@zhou2017,True,,30271
4214fcf1d86666fbf577fa9beb7b6391,control_nodoc,V1,pre,1,True,mixed,The paper reports a non-replication for the primary accuracy analysis but conceptual support for experience-sharing and replication of the undervaluing finding.,"Our analysis of absolute magnitudes of error showed similar levels of accuracy across process conditions (a non-replication of Zhou et al.); however, our exploratory analysis of directional variation across valence using raw scores revealed a pattern of conservative estimates for affective stimuli, which was accentuated in the mentalizing condition. Thus, our exploratory analysis lends conceptual support to Zhou et al.'s finding that experience-sharing represents the more successful process, and we replicated their finding that it was nevertheless undervalued.",abstract,completed,,@zhou2017,True,,31838
4214fcf1d86666fbf577fa9beb7b6391,control_nodoc,V1b,pre,1,True,mixed,The paper reports a non-replication on its absolute-error analysis but conceptual support for the experience-sharing advantage and replication of the undervaluation finding.,"Our analysis of absolute magnitudes of error showed similar levels of accuracy across process conditions (a non-replication of Zhou et al.); however, our exploratory analysis of directional variation across valence using raw scores revealed a pattern of conservative estimates for affective stimuli, which was accentuated in the mentalizing condition. Thus, our exploratory analysis lends conceptual support to Zhou et al.'s finding that experience-sharing represents the more successful process, and we replicated their finding that it was nevertheless undervalued.",abstract,completed,,@zhou2017,True,,31573
4214fcf1d86666fbf577fa9beb7b6391,control_nodoc,V0r,pre,1,True,mixed,The paper explicitly reports a non-replication of the accuracy finding while also reporting support for the relative-efficacy finding and replication of the undervaluation finding.,"Our analysis of absolute magnitudes of error showed similar levels of accuracy across process conditions (a non-replication of Zhou et al.); however, our exploratory analysis of directional variation across valence using raw scores revealed a pattern of conservative estimates for affective stimuli, which was accentuated in the mentalizing condition. Thus, our exploratory analysis lends conceptual support to Zhou et al.'s finding that experience-sharing represents the more successful process, and we replicated their finding that it was nevertheless undervalued.",abstract,completed,,@zhou2017,True,,30272
cff16a2ea8e7b653645e1170e54051ca,control_nodoc,V0,pre,1,True,failed,"The paper reports no evidence for the targeted GAD2-obesity association in its family and case-control samples, so it concludes that the original finding was not supported.","Among 2,359 individuals comprising 693 German nuclear families with severe, early-onset obesity, we found no evidence for a relationship between the three GAD2 SNPs and obesity, whether SNPs were studied individually or as haplotypes. In two independent case-control studies (a total of 680 class III obesity cases and 1,186 lean controls), there was no significant relationship between the -243 A>G SNP and obesity (OR = 0.99, 95% CI 0.83-1.18, p = 0.89) in the pooled sample.",abstract,completed,,@boutin2003,True,,28532
cff16a2ea8e7b653645e1170e54051ca,control_nodoc,V1,pre,1,True,failed,"The paper explicitly reports no evidence for the association in its family sample and no significant relationship in its case-control sample, indicating that the reported finding was not supported.","Among 2,359 individuals comprising 693 German nuclear families with severe, early-onset obesity, we found no evidence for a relationship between the three GAD2 SNPs and obesity, whether SNPs were studied individually or as haplotypes. In two independent case-control studies (a total of 680 class III obesity cases and 1,186 lean controls), there was no significant relationship between the -243 A>G SNP and obesity (OR = 0.99, 95% CI 0.83-1.18, p = 0.89) in the pooled sample.",abstract,completed,,,False,,30099
cff16a2ea8e7b653645e1170e54051ca,control_nodoc,V1b,pre,1,True,failed,"The paper reports no association for the re-tested GAD2 variants in its family and case-control samples, contradicting the original reported association.","Among 2,359 individuals comprising 693 German nuclear families with severe, early-onset obesity, we found no evidence for a relationship between the three GAD2 SNPs and obesity, whether SNPs were studied individually or as haplotypes. In two independent case-control studies (a total of 680 class III obesity cases and 1,186 lean controls), there was no significant relationship between the -243 A>G SNP and obesity (OR = 0.99, 95% CI 0.83-1.18, p = 0.89) in the pooled sample.",abstract,completed,,@boutin2003,True,,29834
cff16a2ea8e7b653645e1170e54051ca,control_nodoc,V0r,pre,1,True,failed,The authors report that the association they set out to replicate was not supported in the new family sample.,"Among 2,359 individuals comprising 693 German nuclear families with severe, early-onset obesity, we found no evidence for a relationship between the three GAD2 SNPs and obesity, whether SNPs were studied individually or as haplotypes.",abstract,completed,,@boutin2003,True,,28533
a9be4e72f9e65771f6350d9d9213c1ca,control_nodoc,V0,pre,1,True,failed,"The authors explicitly conclude that the previous findings were not replicated, which takes precedence over the individual results.","The study did not replicate the previous findings, and instead found evidence for the opposite effect.",abstract,completed,,,False,,21694
a9be4e72f9e65771f6350d9d9213c1ca,control_nodoc,V1,pre,1,True,failed,The authors explicitly conclude that the prior findings were not replicated and that the results instead indicated an opposite effect.,"The study did not replicate the previous findings, and instead found evidence for the opposite effect.",abstract,completed,,,False,,23261
a9be4e72f9e65771f6350d9d9213c1ca,control_nodoc,V1b,pre,1,True,failed,The authors explicitly conclude that the prior findings were not replicated and that the current results pointed in the opposite direction.,"The study did not replicate the previous findings, and instead found evidence for the opposite effect.",abstract,completed,,,False,,22996
a9be4e72f9e65771f6350d9d9213c1ca,control_nodoc,V0r,pre,1,True,failed,The authors explicitly conclude that the previous findings were not replicated and that the observed evidence pointed in the opposite direction.,"The study did not replicate the previous findings, and instead found evidence for the opposite effect.",abstract,completed,,,False,,21695
5070de68fd368c0fd5c736b833d4516b,control_nodoc,V0,pre,1,True,successful,"The authors' overall verdict is that the original results are generally supported, despite reporting some differences.","Although our research indicates several differences from those reported in Crosby et al., their results are generally supported.",abstract,completed,,,False,,21019
5070de68fd368c0fd5c736b833d4516b,control_nodoc,V1,pre,1,True,successful,"The authors explicitly say the original results are generally supported, making this successful despite the noted differences.","Although our research indicates several differences from those reported in Crosby et al., their results are generally supported.",abstract,completed,,,False,,22586
5070de68fd368c0fd5c736b833d4516b,control_nodoc,V1b,pre,1,True,successful,"The authors' overall conclusion is that the original results are generally supported, despite reporting some differences.","Although our research indicates several differences from those reported in Crosby et al., their results are generally supported.",abstract,completed,,,False,,22321
5070de68fd368c0fd5c736b833d4516b,control_nodoc,V0r,pre,1,True,successful,"The authors’ overall verdict is that the original results are generally supported, so the noted differences do not change the verdict to mixed.","Although our research indicates several differences from those reported in Crosby et al., their results are generally supported.",abstract,completed,,,False,,21020
b584bf270a51396e210652abc424a02c,control_nodoc,V0,pre,1,True,successful,The authors explicitly say the replication results were similar to those found in the original study.,"These results, similar to those found by DeLongis et al. (1982), were further explored by examining ""healthy"" subjects versus subjects with prior medical conditions.",abstract,completed,,@delongis1982,True,,19736
b584bf270a51396e210652abc424a02c,control_nodoc,V1,pre,1,True,successful,"The abstract explicitly says the results were similar to DeLongis et al. (1982), indicating that the re-tested finding was supported.","Analyses of daily, prospective data collected on 79 married men for 90 days demonstrated that daily, undesirable events were better predictors of symptom frequencies than either past, major life events or daily, desirable events. These results, similar to those found by DeLongis et al. (1982), were further explored by examining ""healthy"" subjects versus subjects with prior medical conditions.",abstract,completed,,@delongis1982,True,,21303
b584bf270a51396e210652abc424a02c,control_nodoc,V1b,pre,1,True,successful,"The abstract explicitly says the reported results were similar to DeLongis et al. (1982), indicating that the re-tested finding was supported.","Analyses of daily, prospective data collected on 79 married men for 90 days demonstrated that daily, undesirable events were better predictors of symptom frequencies than either past, major life events or daily, desirable events. These results, similar to those found by DeLongis et al. (1982), were further explored by examining ""healthy"" subjects versus subjects with prior medical conditions.",abstract,completed,,@delongis1982,True,,21038
b584bf270a51396e210652abc424a02c,control_nodoc,V0r,pre,1,True,successful,"The authors explicitly describe their results as similar to the target study's findings, supporting successful replication.","These results, similar to those found by DeLongis et al. (1982), were further explored by examining ""healthy"" subjects versus subjects with prior medical conditions.",abstract,completed,,@delongis1982,True,,19737
38ac2297e65d478a20f8799d7386a8d4,control_nodoc,V0,pre,1,True,successful,"The authors directly describe their findings as very similar to the target study's and say the model generalizes to Guam, supporting the original result.","Our findings are very similar to those reported by A&A, and indicate that the model is generalizable to the population on Guam.",abstract,completed,,,False,,19759
38ac2297e65d478a20f8799d7386a8d4,control_nodoc,V1,pre,1,True,successful,"The authors explicitly describe their findings as very similar to the original and the model as generalizable, indicating agreement rather than a failed or indeterminate replication.","Our findings are very similar to those reported by A&A, and indicate that the model is generalizable to the population on Guam.",abstract,completed,,,False,,21326
38ac2297e65d478a20f8799d7386a8d4,control_nodoc,V1b,pre,1,True,successful,The authors explicitly describe their findings as very similar to the target study and say its model generalizes to Guam.,"Our findings are very similar to those reported by A&A, and indicate that the model is generalizable to the population on Guam.",abstract,completed,,,False,,21061
38ac2297e65d478a20f8799d7386a8d4,control_nodoc,V0r,pre,1,True,successful,"The authors explicitly compare their findings with A&A’s and describe the model as generalizable, indicating that the replication supported the original.","Our findings are very similar to those reported by A&A, and indicate that the model is generalizable to the population on Guam.",abstract,completed,,,False,,19760
2aa0b76f27339ea29fcac421ad2f7092,control_nodoc,V0,pre,2,True,cannot_be_determined,"The paper reports no significant intervention effects overall, but the supplied evidence does not identify the finding from this evaluation that this result is being compared against.",,,completed,,@burgoyne2017,True,,25278
2aa0b76f27339ea29fcac421ad2f7092,control_nodoc,V1,pre,2,True,failed,"The title states an overall failure to replicate the intervention effects, rather than merely reporting an unrelated null result.",Failure to replicate effects of parent‐delivered early language intervention,title,completed,,@burgoyne2017,True,,26845
2aa0b76f27339ea29fcac421ad2f7092,control_nodoc,V1b,pre,2,False,,,,,,,,,,26580
2aa0b76f27339ea29fcac421ad2f7092,control_nodoc,V0r,pre,2,True,failed,"The title states an overall failure to replicate the intervention effects, which is the paper’s verdict on the effects tested against this evaluation.",Failure to replicate effects of parent‐delivered early language intervention: Evidence from a randomised controlled trial with implications for universal language intervention,title,completed,,@burgoyne2017,True,,25279
c794e7d1f2aecfa64aece9b3fd3130f2,control_nodoc,V0,pre,1,True,failed,The authors explicitly say they failed to replicate Cicchini et al.'s results and report the opposite performance pattern.,"Here, we failed to replicate their results. As usually observed in crowding, flankers deteriorated performance.",abstract,completed,,@cicchini2022,True,,23384
c794e7d1f2aecfa64aece9b3fd3130f2,control_nodoc,V1,pre,1,True,failed,The authors explicitly say they failed to replicate the target’s reported results and report the opposite performance pattern.,"Here, we failed to replicate their results. As usually observed in crowding, flankers deteriorated performance.",abstract,completed,,@cicchini2022,True,,24951
c794e7d1f2aecfa64aece9b3fd3130f2,control_nodoc,V1b,pre,1,True,failed,The authors explicitly state that they failed to replicate Cicchini et al.’s results and report the opposite performance pattern.,"Here, we failed to replicate their results. As usually observed in crowding, flankers deteriorated performance.",abstract,completed,,@cicchini2022,True,,24686
c794e7d1f2aecfa64aece9b3fd3130f2,control_nodoc,V0r,pre,1,True,failed,The authors explicitly say they failed to replicate Cicchini et al.’s reported superiority effect and report the opposite pattern.,"These findings led the authors to conclude that “crowding improves overall performance”. Such a superiority effect contradicts typical findings in crowding research, where flankers can only deteriorate performance. Here, we failed to replicate their results. As usually observed in crowding, flankers deteriorated performance.",abstract,completed,,@cicchini2022,True,,23385
2a83f9e2bc133c8f9287924704a39c2e,control_nodoc,V0,pre,3,False,,,,,,,,,,23187
2a83f9e2bc133c8f9287924704a39c2e,control_nodoc,V1,pre,2,False,,,,,,,,,,24754
2a83f9e2bc133c8f9287924704a39c2e,control_nodoc,V1b,pre,2,False,,,,,,,,,,24489
2a83f9e2bc133c8f9287924704a39c2e,control_nodoc,V0r,pre,3,False,,,,,,,,,,23188
1cb4a1bdb90946792f65e6f924e06722,control_nodoc,V0,pre,1,True,mixed,"The authors explicitly report similarities to the original alongside differing development trajectories, presenting both agreement and difference rather than an entirely successful or failed replication.","Although the findings revealed similarities with the original study, the learners’ development trajectories differed, proving that the learners were interacting with their surrounding EFL context.",abstract,completed,,@larsenfreeman2006,True,,23240
1cb4a1bdb90946792f65e6f924e06722,control_nodoc,V1,pre,1,True,mixed,"The authors explicitly report both similarities to the original and differing development trajectories, presenting the comparison as partly agreeing and partly differing.","Although the findings revealed similarities with the original study, the learners’ development trajectories differed, proving that the learners were interacting with their surrounding EFL context.",abstract,completed,,@larsenfreeman2006,True,,24807
1cb4a1bdb90946792f65e6f924e06722,control_nodoc,V1b,pre,1,True,mixed,"The authors report both similarities to the original and differing development trajectories, presenting the result as partly agreeing and partly differing.","Although the findings revealed similarities with the original study, the learners’ development trajectories differed, proving that the learners were interacting with their surrounding EFL context.",abstract,completed,,@larsenfreeman2006,True,,24542
1cb4a1bdb90946792f65e6f924e06722,control_nodoc,V0r,pre,1,True,mixed,"The abstract explicitly reports both similarities to the original and differing development trajectories, presenting the replication as partly consistent and partly different.","Although the findings revealed similarities with the original study, the learners’ development trajectories differed, proving that the learners were interacting with their surrounding EFL context.",abstract,completed,,@larsenfreeman2006,True,,23241
159c6d8b9bd50204669986e31f3916cb,control_nodoc,V0,pre,1,True,failed,"The authors directly compare the factor correlations with Jones and Wilkens' and question the independence of two scores, so the reported factor-independence finding was not supported in this sample.","Independence between the 5-factor scores from the 19-item version were gauged by examining correlations among the factors scores. Our correlations were higher than those Jones and Wilkens reported, leading us to question the independence between the Usefulness and Interest scale scores.",abstract,completed,,@jones2022,True,,25403
159c6d8b9bd50204669986e31f3916cb,control_nodoc,V1,pre,1,True,failed,The authors report that a central factor-independence result differs from the original validation and question whether that property holds in their sample.,"Our correlations were higher than those Jones and Wilkens reported, leading us to question the independence between the Usefulness and Interest scale scores. Finally, a confirmatory factor analysis revealed high correlations between some factor scores and a lower-than-desired GFI.",abstract,completed,,@jones2022,True,,26970
159c6d8b9bd50204669986e31f3916cb,control_nodoc,V1b,pre,1,True,cannot_be_determined,"The paper reports higher correlations and questions factor independence, but the supplied text does not state what finding Jones and Wilkens reached about that independence, so the comparison cannot establish whether their finding was supported or contradicted.",,,completed,,@jones2022,True,,26705
159c6d8b9bd50204669986e31f3916cb,control_nodoc,V0r,pre,1,True,failed,The paper directly contrasts its higher factor correlations with Jones and Wilkins' results and questions the factor independence that the short-form validation was intended to support.,"Our correlations were higher than those Jones and Wilkens reported, leading us to question the independence between the Usefulness and Interest scale scores.",abstract,completed,,@jones2022,True,,25404
dd8301f23a0cc735d397e7988bec6066,control_nodoc,V0,pre,1,True,successful,"The abstract explicitly says the previous study's findings were replicated, so the paper presents the comparison as agreement rather than merely an extension.",A previous study found adult leisure activities to be evenly divided between having been started in childhood and in adult years with over 60 percent begun in a family context. These findings were replicated in a midwest Mill Town and then extended in an eastern suburban New Town.,abstract,completed,,,False,,20456
dd8301f23a0cc735d397e7988bec6066,control_nodoc,V1,pre,1,True,successful,"The abstract explicitly says the previous study's findings were replicated, while the supplied evidence does not identify the original by author, year, or title.",These findings were replicated in a midwest Mill Town and then extended in an eastern suburban New Town.,abstract,completed,,,False,,22023
dd8301f23a0cc735d397e7988bec6066,control_nodoc,V1b,pre,1,True,successful,"The abstract explicitly says the previous study’s findings were replicated, rather than merely describing a related result.",A previous study found adult leisure activities to be evenly divided between having been started in childhood and in adult years with over 60 percent begun in a family context. These findings were replicated in a midwest Mill Town and then extended in an eastern suburban New Town.,abstract,completed,,,False,,21758
dd8301f23a0cc735d397e7988bec6066,control_nodoc,V0r,pre,1,True,successful,"The abstract explicitly says the previous study’s findings were replicated, so the paper presents its result as confirming them.",A previous study found adult leisure activities to be evenly divided between having been started in childhood and in adult years with over 60 percent begun in a family context. These findings were replicated in a midwest Mill Town and then extended in an eastern suburban New Town.,abstract,completed,,,False,,20457
e1ad74b746642ac9a80d3ccf89cc0adf,control_nodoc,V0,pre,1,True,successful,"The authors explicitly characterize the tested variant as highly replicable, indicating that the prior finding was supported.","The rs3213537 polymorphism found in the CPNE5 gene was identified as a highly replicable variant associated with sprinting ability and the increased proportion of fast-twitch muscle fibers, in which the homozygous genotype for the major allele (ie, the G/G genotype) is preferable for performance.",abstract,completed,,@pickering2019,True,,25990
e1ad74b746642ac9a80d3ccf89cc0adf,control_nodoc,V1,pre,1,True,successful,"The authors conclude that the tested variant is highly replicable and associated with sprinting ability, supporting the original finding.","The rs3213537 polymorphism found in the CPNE5 gene was identified as a highly replicable variant associated with sprinting ability and the increased proportion of fast-twitch muscle fibers, in which the homozygous genotype for the major allele (ie, the G/G genotype) is preferable for performance.",abstract,completed,,@pickering2019,True,,27557
e1ad74b746642ac9a80d3ccf89cc0adf,control_nodoc,V1b,pre,1,True,successful,"The authors explicitly describe the replicated variant as highly replicable and associated with sprinting ability, supporting rather than contradicting the original finding.","The rs3213537 polymorphism found in the CPNE5 gene was identified as a highly replicable variant associated with sprinting ability and the increased proportion of fast-twitch muscle fibers, in which the homozygous genotype for the major allele (ie, the G/G genotype) is preferable for performance.",abstract,completed,,@pickering2019,True,,27292
e1ad74b746642ac9a80d3ccf89cc0adf,control_nodoc,V0r,pre,1,True,successful,The authors' conclusion explicitly describes the replicated variant as highly replicable and associated with sprinting ability.,"The rs3213537 polymorphism found in the CPNE5 gene was identified as a highly replicable variant associated with sprinting ability and the increased proportion of fast-twitch muscle fibers, in which the homozygous genotype for the major allele (ie, the G/G genotype) is preferable for performance.",abstract,completed,,,False,,25991
72e7300a561fb70101235dc4166e7472,control_nodoc,V0,pre,1,True,failed,"Although the main effect was significant, the authors explicitly conclude that the original study was not replicated fully because the effect-size estimates were incompatible.","A two-way repeated measures ANOVA showed a significant main effect for speed on leg stiffness (F1.7, 38.6 = 5.94, p = 0.008, ηp2 = 0.205), similar to the original study (F2, 24 = 52.577, p < 0.001). However, the replication effect size estimate for speed on leg stiffness (ηp2 = 0.205) was significantly smaller than the original (ηp2 = 0.814) (z = 4.56, p < 0.001). The original effect size estimate for the main effect of speed was deemed incompatible with the replication estimate, therefore, the original study was not replicated fully.",abstract,completed,,@carreteronavarro2018,True,,25478
72e7300a561fb70101235dc4166e7472,control_nodoc,V1,pre,1,True,failed,The authors explicitly conclude that the original study was not replicated fully because the original effect-size estimate was incompatible with the replication estimate.,"The original effect size estimate for the main effect of speed was deemed incompatible with the replication estimate, therefore, the original study was not replicated fully.",abstract,completed,,@carreteronavarro2018,True,,27045
72e7300a561fb70101235dc4166e7472,control_nodoc,V1b,pre,1,True,mixed,"The speed effect was found in the same direction as the original, but its effect size was incompatible with the original estimate, and the authors conclude the replication was not full.","A two-way repeated measures ANOVA showed a significant main effect for speed on leg stiffness (F1.7, 38.6 = 5.94, p = 0.008, ηp2 = 0.205), similar to the original study (F2, 24 = 52.577, p < 0.001). However, the replication effect size estimate for speed on leg stiffness (ηp2 = 0.205) was significantly smaller than the original (ηp2 = 0.814) (z = 4.56, p < 0.001). The original effect size estimate for the main effect of speed was deemed incompatible with the replication estimate, therefore, the original study was not replicated fully.",abstract,completed,,@carreteronavarro2018,True,,26780
72e7300a561fb70101235dc4166e7472,control_nodoc,V0r,pre,1,True,failed,"Although the main effect was significant in the same direction, the authors explicitly judged the effect-size estimates incompatible and concluded that the original study was not fully replicated.","A two-way repeated measures ANOVA showed a significant main effect for speed on leg stiffness (F1.7, 38.6 = 5.94, p = 0.008, ηp2 = 0.205), similar to the original study (F2, 24 = 52.577, p < 0.001). However, the replication effect size estimate for speed on leg stiffness (ηp2 = 0.205) was significantly smaller than the original (ηp2 = 0.814) (z = 4.56, p < 0.001). The original effect size estimate for the main effect of speed was deemed incompatible with the replication estimate, therefore, the original study was not replicated fully.",abstract,completed,,@carreteronavarro2018,True,,25479
25cbd9ba3956a2a1ce22690844bde580,control_nodoc,V0,pre,1,True,successful,"The authors say their results corroborate prior research on first-year students’ limited understanding, supporting the target finding.","Results corroborate prior research that first-year undergraduate students hold limited understanding of academic misconduct in its premises, patterns, and processes.",abstract,completed,,@locquiao2020,True,,27817
25cbd9ba3956a2a1ce22690844bde580,control_nodoc,V1,pre,1,True,cannot_be_determined,"The abstract says the results corroborate prior research broadly, but does not identify which original study the replication re-tests, so that conclusion cannot be assigned to a specific target.",,,completed,,,False,,29384
25cbd9ba3956a2a1ce22690844bde580,control_nodoc,V1b,pre,1,True,successful,"The abstract says the results corroborate the prior finding of limited understanding, matching the central finding identified in the Locquiao and Ives record.","Results corroborate prior research that first-year undergraduate students hold limited understanding of academic misconduct in its premises, patterns, and processes.",abstract,completed,,@locquiao2020,True,,29119
